entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,41,41,41,279.5720550406316,3215.778361195,0.5853658536585366,1.1152203098434113,-52592.1413856392,-10083.3559525895,-12339.120884902164,1.0,14748.933841463411,27857.374999999996,16829.449999999993,5366.9957433341,11462.454256665904,0.3189049994702204,False,stress
THU,10:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,39,39,39,277.40594778870786,2163.5258979025,0.6153846153846154,1.1442288796437965,-43606.7656379414,-7480.888996142346,-10566.7565436395,1.0,12546.877884615384,25035.562500000025,15924.900000000003,5106.068036240398,10818.831963759609,0.3206342291782301,False,stress
MON,10:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,275.7766892279999,953.1953286305,0.813953488372093,1.3235652140724492,-23465.1242682585,-5263.403615131201,-7269.276335061501,1.0,19201.10755813953,33465.25,16098.0,4239.602363196001,11858.397636804,0.2633620551121879,False,stress
WED,10:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,42,42,42,273.0888619039072,1118.23745850725,0.9285714285714286,1.2855251352001833,-37263.198537324,-7428.574676646273,-13390.218917063832,1.0,22793.643452380955,36890.10000000001,15792.350000000002,4322.617800035902,11469.732199964104,0.2737159320833126,False,stress
MON,11:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,43,43,43,270.9046017101398,1470.5959890899992,0.5348837209302325,1.0822940527249103,-95478.41137698248,-15773.7622053155,-23803.571639247497,1.0,20039.958430232557,41820.99999999998,18586.00000000001,6937.102126464001,11648.897873536016,0.3732434158218012,False,stress
THU,10:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,262.3576585476923,1032.6208861525,0.7692307692307693,1.3249029478475125,-17877.70032633,-4378.4958623086,-5104.078184000749,1.0,21624.423076923074,37392.87499999998,14180.0,3948.051316640001,10231.948683359997,0.2784239292411848,False,stress
WED,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,42,42,42,257.86388601608826,1141.6615123089998,0.9523809523809524,1.257328584684739,-42087.3694461274,454.099629613325,-13877.805739448966,1.0,22366.534821428573,36193.29999999998,15008.95,4178.666787324301,10830.283212675702,0.2784116668603933,False,stress
THU,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,39,39,39,257.58538026947963,292.577852667,0.5384615384615384,1.111758837766648,-57328.633733807794,-7762.895914727299,-13201.055330051,1.0,13638.753846153844,26992.874999999975,15752.950000000004,5707.120169490298,10045.829830509703,0.3622889788573122,False,stress
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,41,41,41,257.35232988598534,3215.778361195,0.5853658536585366,1.1051004218145497,-52897.07581192919,-10083.3559525895,-12541.14565325233,1.0,14748.933841463411,27857.374999999996,15895.39999999999,5343.954474674599,10551.445525325407,0.3361950296736541,False,stress
MON,09:20,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,254.19178231202795,664.5008141649998,0.8604651162790697,1.2884873749231696,-31716.514148349,-1718.75230015325,-11895.360550839332,1.0,10731.491569767437,26317.85000000001,15428.200000000004,4497.953360582798,10930.246639417204,0.2915410326922646,False,stress
THU,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,39,39,39,245.8799603704896,1957.56764554,0.6666666666666666,1.1278494961013292,-50819.137166842906,-7485.598592500699,-12369.350272461752,1.0,12290.3173076923,23499.124999999975,14634.349999999997,5045.031545550901,9589.3184544491,0.3447390246612185,False,stress
THU,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,39,39,39,245.7139345259669,326.78073771000044,0.5384615384615384,1.1164953243090738,-53490.42990899179,-7303.985213582295,-13201.055330051,1.0,13774.60128205128,26992.874999999975,15384.450000000012,5801.606553487298,9582.843446512708,0.3771084798928329,False,stress
MON,10:00,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,43,43,43,237.3528448344558,677.475848523,0.8837209302325582,1.2942531249242228,-31085.890108536,-1362.55999291635,-11338.185312619831,1.0,10394.1511627907,25629.5,14570.600000000006,4364.427672118401,10206.1723278816,0.2995365785978888,False,stress
MON,09:20,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,43,43,43,235.6779048696443,664.5008141649998,0.8372093023255814,1.2657997835844357,-32551.62844529749,-1718.75230015325,-11854.004679448,1.0,10622.605232558131,26317.85000000001,14560.450000000004,4426.3000906052985,10134.149909394706,0.303994731660443,False,stress
THU,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,39,39,39,234.6143892190949,2092.37668345,0.6666666666666666,1.107325731301571,-60343.676613168005,-10346.5983886942,-16305.7244634415,1.0,11955.98012820512,23499.124999999975,13937.75,4787.788820455301,9149.961179544702,0.3435123187354703,False,stress
THU,10:00,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,39,39,39,223.55512486299995,635.3069868595001,0.8461538461538461,1.3874202687429251,-17671.568743271502,-4407.788306858151,-5944.9168868835,1.0,14274.802243589746,23316.149999999998,12535.499999999998,3816.850130342999,8718.649869657002,0.3044832779181524,False,stress
THU,09:20,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,39,39,39,222.54513048521795,1251.6211188645,0.9487179487179488,1.1926730935271683,-45046.560108818,-1685.2973621297467,-22523.280054409,1.0,21495.344871794878,30101.5,12588.250000000004,3908.989911076503,8679.2600889235,0.3105268731615992,False,stress
MON,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,43,43,43,218.0626376994581,664.5008141649998,0.8604651162790697,1.2388478628364568,-33979.6924364603,-2774.6710707905995,-12710.5155344615,1.0,10763.697965116273,26317.85000000001,13896.950000000004,4520.256578923301,9376.6934210767,0.3252696871560522,False,stress
MON,10:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,217.46554206099077,560.4644412405003,0.8837209302325582,1.2668035076097912,-30312.47970525989,-1395.31581658029,-11338.185312619831,1.0,10462.13662790698,25629.5,13810.100000000006,4459.081691377401,9351.018308622604,0.3228855469096819,False,stress
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,214.2950773065797,2421.90988723,0.6410256410256411,1.1017965533051082,-53998.5809635764,-8114.008335665793,-14018.069483045,1.0,12571.115064102554,24937.249999999975,13396.100000000006,5038.591985043402,8357.508014956602,0.3761237961080762,False,stress
FRI,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,196.5810133965612,1568.10537079,0.6829268292682927,1.090854487593115,-51611.71428198299,-12296.943547841003,-15999.184508792,1.0,11148.997865853651,29638.70000000002,13186.500000000007,5126.678450740999,8059.821549259004,0.3887823494286578,False,stress
THU,11:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,194.6925369126951,3657.659401405,0.6153846153846154,1.0543633869745126,-95320.52822680048,-13673.141272139146,-26291.917167146243,1.0,18905.631089743583,36737.99999999999,13040.850000000017,5447.8410604049095,7593.008939595108,0.4177519916573615,False,stress
THU,10:00,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,39,39,39,189.81130331029485,635.3069868595001,0.8461538461538461,1.3107566385631764,-18988.5408215895,-4848.067394353101,-5944.9168868835,1.0,14186.227243589745,23316.149999999998,11199.749999999996,3797.109170898499,7402.6408291015005,0.3390351722938905,False,stress
THU,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,39,39,39,184.57727213966663,7606.8320046805,0.6666666666666666,1.0220786730530342,-169339.705066044,-36931.3603422715,-57236.445311004994,1.0,21209.32435897436,51601.06250000001,12836.000000000036,5637.486386553016,7198.513613447013,0.4391933925329542,False,stress
WED,09:20,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,42,42,42,170.1838828762502,1120.181914809,0.9285714285714286,1.157268973606792,-42810.93751152349,-5302.947681278423,-15149.678322594496,1.0,22915.721130952385,37347.04999999998,11478.750000000007,4331.0269191974985,7147.723080802508,0.3773082364540996,False,stress
THU,10:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,167.7245366518334,2163.5258979025,0.6153846153846154,1.0824987896203095,-50600.974969845,-7268.37722005015,-14060.89914370125,1.0,12501.046153846151,25035.562500000025,11603.25,5061.993070578497,6541.256929421503,0.4362564859482039,False,stress
THU,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,39,39,39,167.1430375358103,2092.37668345,0.6666666666666666,1.074171256728638,-47501.2162297725,-10400.44546011715,-16798.04980832625,1.0,12061.339423076915,23499.124999999975,11423.600000000002,4905.0215361034,6518.578463896601,0.4293761630399698,False,stress
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,39,39,39,166.93152127126928,1159.9475045725,0.9487179487179488,1.1413134465024162,-46070.133385843,-1857.0954334447476,-23035.0666929215,1.0,21402.474038461543,29589.95000000002,10407.75,3897.4206704205008,6510.3293295794965,0.3744729331911797,False,stress
THU,11:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,39,39,39,165.3244618523467,3657.659401405,0.6153846153846154,1.0457875571567954,-98168.49793047048,-14852.78107032534,-26725.06445741024,1.0,18905.631089743583,36737.99999999999,11888.750000000024,5441.095987758499,6447.654012241525,0.4576676259285869,False,stress
MON,10:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,43,43,43,155.1383462596536,560.4644412405003,0.8837209302325582,1.1768150352602085,-33061.72338453939,-1316.20415957229,-12231.541785772331,1.0,10596.365116279072,25629.5,11224.850000000006,4553.9011108349,6670.948889165106,0.405698170651269,False,stress
THU,10:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,39,39,39,150.5130660160669,2253.3985898425,0.6666666666666666,1.0693348832123633,-58439.8798380924,-8967.99825705655,-12182.724577183,1.0,12373.166025641023,25035.562500000025,10836.900000000009,4966.890425373396,5870.009574626612,0.4583312963461315,False,stress
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,39,39,39,148.0547690904871,616.966657435,0.8205128205128205,1.2348245914445586,-12281.240561105004,-4586.119912332901,-5745.221479663751,1.0,14128.057692307695,23544.299999999985,9541.499999999998,3767.364005471,5774.135994528997,0.3948398056354872,False,stress
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,39,39,39,148.0547690904871,616.966657435,0.8205128205128205,1.2348245914445586,-12281.240561105004,-4586.119912332901,-5745.221479663751,1.0,14128.057692307695,23544.299999999985,9541.499999999998,3767.364005471,5774.135994528997,0.3948398056354872,False,stress
THU,09:20,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,39,39,39,144.510438398064,616.966657435,0.8205128205128205,1.228410153980661,-12366.598577594004,-4586.119912332901,-5745.221479663751,1.0,14321.236858974364,23544.299999999985,9460.249999999996,3824.342902475501,5635.907097524496,0.4042538941862532,False,stress
THU,09:20,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,142.2545374279742,616.966657435,0.8205128205128205,1.2246427284431085,-12388.763621838005,-4586.119912332901,-5745.221479663751,1.0,14321.236858974364,23544.299999999985,9417.999999999996,3870.073040309001,5547.926959690994,0.410923024029412,False,stress
MON,10:00,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,43,43,43,139.96347235988603,677.475848523,0.8837209302325582,1.145410251086042,-36817.9678535625,-5690.360985276801,-12895.511898433166,1.0,10462.13662790698,25629.5,10374.850000000006,4356.4206885249,6018.429311475104,0.4199020408511831,False,stress
MON,10:00,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,43,43,43,129.8146204846187,677.475848523,0.8837209302325582,1.1420032812938166,-35013.53457780049,-4066.371037091,-12294.034139845831,1.0,10394.1511627907,25629.5,9890.600000000006,4308.571319161399,5582.028680838609,0.4356228458497357,False,stress
FRI,10:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,41,41,41,123.43451253378048,1517.5939125615,0.6585365853658537,1.054886041377994,-57954.6954813255,-13201.5075610575,-17006.131559700498,1.0,11104.671951219516,31750.54999999998,10134.500000000004,5073.684986115,5060.815013884991,0.5006349584207409,False,stress
FRI,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,121.87401804541466,1065.2317017525002,0.5853658536585366,1.0522950932312176,-42817.7417666745,-10768.492190973504,-13652.127158808333,1.0,12079.974390243902,42474.24999999999,10652.500000000007,5655.665260138001,4996.834739861999,0.5309237512450595,False,stress
THU,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,39,39,39,111.89839244572345,292.577852667,0.5384615384615384,1.0456631345535068,-63049.17190846428,-7762.895914727299,-16435.021931562747,1.0,13638.753846153844,26992.874999999975,10095.500000000016,5731.462694616796,4364.037305383211,0.567724500482075,False,stress
MON,10:00,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,43,43,43,109.46714301210696,677.475848523,0.8837209302325582,1.1171380674170397,-36087.617075627,-1810.1823830593496,-13171.213705406832,1.0,10528.379651162792,25629.5,9167.600000000002,4460.5128504794,4707.087149520602,0.4865518620445263,False,stress
MON,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,43,43,43,108.117986557539,3444.2117580475,0.813953488372093,1.0266197496603016,-112208.0034502574,-24325.926077391938,-44992.26805367134,1.0,10524.542441860469,24001.25,9975.19999999999,5326.126578025804,4649.073421974192,0.5339368211189559,False,stress
MON,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,43,43,43,103.04210780663269,664.5008141649998,0.8372093023255814,1.1010900238406864,-37558.468541228496,-4097.423824893802,-12717.162223212998,1.0,10622.605232558131,26317.85000000001,8778.700000000004,4347.8893643148,4430.810635685204,0.4952771326409147,False,stress
FRI,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,41,41,41,101.25598071130982,1377.1328719224998,0.6341463414634146,1.0512411967977755,-46725.6439377754,-10942.1087837595,-12439.5579329295,1.0,10932.0512195122,25492.35000000001,9251.25,5099.754790836301,4151.495209163697,0.5512503489621728,False,stress
MON,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,43,43,43,95.7572164226279,891.56391543,0.813953488372093,1.0960309758872873,-26808.539944216,-5655.55458718755,-8270.030279650167,1.0,19077.059011627905,33840.95000000002,8342.499999999998,4224.939693826998,4117.560306172998,0.5064356840068324,False,stress
MON,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,43,43,43,95.7572164226279,891.56391543,0.813953488372093,1.0960309758872873,-26808.539944216,-5655.55458718755,-8270.030279650167,1.0,19077.059011627905,33840.95000000002,8342.499999999998,4224.939693826998,4117.560306172998,0.5064356840068324,False,stress
MON,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,43,43,43,95.29155088925582,891.56391543,0.813953488372093,1.095519371823878,-26808.539944216,-5655.55458718755,-8270.030279650167,1.0,19077.059011627905,33840.95000000002,8342.499999999998,4244.963311761998,4097.536688237999,0.5088358779456996,False,stress
MON,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,95.29155088925582,891.56391543,0.813953488372093,1.095519371823878,-26808.539944216,-5655.55458718755,-8270.030279650167,1.0,19077.059011627905,33840.95000000002,8342.499999999998,4244.963311761998,4097.536688237999,0.5088358779456996,False,stress
THU,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,94.9414060267339,326.78073771000044,0.5384615384615384,1.0420096637765153,-59370.55852046189,-7303.985213582295,-16435.021931562747,1.0,13774.60128205128,26992.874999999975,9522.100000000011,5819.385164957395,3702.714835042604,0.6111451428736715,False,stress
FRI,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,41,41,41,93.1718601263902,1065.2317017525002,0.5853658536585366,1.039492856000663,-43682.5977496135,-11633.348173912502,-14044.389983701669,1.0,12079.974390243902,42474.24999999999,9469.500000000004,5649.453734818,3820.046265182,0.5965947235670308,False,stress
THU,10:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,39,39,39,91.80550728965386,2253.3985898425,0.6666666666666666,1.0411772418156648,-66698.24162716401,-7236.476603380901,-15676.86717724475,1.0,12229.550961538458,25035.562500000025,8362.249999999998,4781.835215703499,3580.414784296496,0.5718359551201531,False,stress
FRI,09:20,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,87.5125280695732,1216.63396138,0.5853658536585366,1.035557169837152,-51738.392045039,-9904.553795543,-16642.476609745663,1.0,12186.922865853658,40955.68749999998,9135.750000000007,5547.736349147499,3588.0136508525134,0.607255709618531,False,stress
FRI,10:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,41,41,41,87.00900839977078,884.9537988481,0.926829268292683,1.0858165996310405,-41569.6888449105,-8644.787665882,-13856.5629483035,1.0,20523.59359756098,34838.04999999999,7689.100000000002,4121.730655609403,3567.369344390599,0.5360485174610035,False,stress
WED,09:20,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,42,42,42,81.54360270115492,1180.097042769,0.9285714285714286,1.0684595264718475,-47388.99869750749,-9646.333603582249,-16675.698717922496,1.0,22710.35208333333,37347.04999999998,7663.250000000005,4238.418686551498,3424.831313448505,0.5530837029395484,False,stress
THU,11:00,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,39,39,39,73.1187795584512,549.5621384799999,0.8461538461538461,1.1162770802654165,-15775.129074576404,-5493.546451539751,-5873.314043579951,1.0,14057.916666666666,23202.399999999998,6615.399999999997,3763.7675972204,2851.6324027795945,0.5689402904163621,False,stress
THU,11:00,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,39,39,39,73.1187795584512,549.5621384799999,0.8461538461538461,1.1162770802654165,-15775.129074576404,-5493.546451539751,-5873.314043579951,1.0,14057.916666666666,23202.399999999998,6615.399999999997,3763.7675972204,2851.6324027795945,0.5689402904163621,False,stress
FRI,09:20,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,41,41,41,70.45345982657311,992.6951286585,0.926829268292683,1.0644013761390525,-44852.952313512505,-8625.315364345,-14950.984104504168,1.0,20600.42957317073,34968.04999999999,7015.249999999998,4126.658147110502,2888.5918528894945,0.588241067262108,False,stress
MON,11:00,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,43,43,43,52.19619081499996,658.1513364025,0.8837209302325582,1.0499203531467438,-34365.559681959,-3070.49884509725,-13750.073582801331,1.0,10360.122965116276,26219.049999999985,6628.0,4383.563794955,2244.436205045001,0.6613705182490948,False,stress
WED,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,42,42,42,49.53630380733832,1023.27448471975,0.9047619047619048,1.045767418121275,-45458.6438412409,-7359.285306347099,-13840.277605804966,1.0,22860.26011904762,36193.29999999998,6451.700000000001,4371.1752400918,2080.524759908208,0.6775230156535177,False,stress
MON,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,43,43,43,49.01804875246522,1011.5752779205,0.8837209302325582,1.0423760947294831,-41728.13141775849,-10145.988100080898,-14945.4809234615,1.0,19490.01308139535,33840.95000000002,6535.000000000004,4427.223903644,2107.7760963560067,0.6774634894635038,False,stress
FRI,10:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,47.86303510295634,1729.1272771825,0.7073170731707317,1.0161040573702085,-64274.07709729779,-16817.174029916296,-17072.456784137597,1.0,11104.671951219516,31750.54999999998,6776.799999999999,4814.4155607788,1962.3844392212063,0.7104260950269744,False,stress
MON,09:20,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,43,43,43,46.38265214141165,664.5008141649998,0.8372093023255814,1.0431077636209167,-39680.1805516515,-5725.581743885551,-13353.000699201666,1.0,10731.491569767437,26317.85000000001,6389.950000000004,4395.495957919302,1994.454042080702,0.6878764243725379,False,stress
FRI,10:00,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,41,41,41,43.42822379375852,373.5614500975,0.8780487804878049,1.0708597871968553,-18245.656316638506,-4861.9414078045,-6654.986407567833,1.0,12803.44634146342,31094.049999999985,5729.349999999999,3948.7928244559,1780.557175544101,0.6892217833534171,False,stress
FRI,10:00,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,41,41,41,43.42822379375852,373.5614500975,0.8780487804878049,1.0708597871968553,-18245.656316638506,-4861.9414078045,-6654.986407567833,1.0,12803.44634146342,31094.049999999985,5729.349999999999,3948.7928244559,1780.557175544101,0.6892217833534171,False,stress
MON,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,43,43,43,42.61539977952277,3465.004926306001,0.813953488372093,1.009743997205103,-115774.30140970551,-25247.0378186479,-42507.56317653417,1.0,11156.659011627902,25663.624999999996,7166.749999999996,5334.287809480496,1832.4621905194845,0.7443105744557155,False,stress
FRI,10:00,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,42.059574059490224,373.5614500975,0.8780487804878049,1.0686266258919432,-18245.656316638506,-4861.9414078045,-6654.986407567833,1.0,12878.834451219516,31094.049999999985,5696.849999999999,3972.407463560901,1724.4425364391009,0.6972989395123447,False,stress
FRI,10:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,40.69205193317315,350.10538128749994,0.8780487804878049,1.0663953044518122,-18245.656316638506,-4861.9414078045,-6654.986407567833,1.0,12878.834451219516,31094.049999999985,5664.349999999999,3995.975870739901,1668.3741292601012,0.7054606213846074,False,stress
THU,11:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,39.436467449105045,523.3422984924999,0.8461538461538461,1.062713810578558,-16953.795953183406,-5493.546451539751,-5873.314043579951,1.0,14251.7875,23202.399999999998,5396.649999999997,3858.6277694849,1538.022230515094,0.7150042655137728,False,stress
MON,11:00,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,43,43,43,36.50787266041856,641.7945040385,0.8837209302325582,1.0371291306284722,-36218.0769146795,-2146.3968640857497,-13441.0929267935,1.0,10267.679360465114,26219.049999999985,6036.500000000004,4466.661475602003,1569.8385243980008,0.7399422638287086,False,stress
FRI,11:00,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,41,41,41,32.47236428644386,414.7531005699999,0.8780487804878049,1.054581859756493,-17600.7425948394,-4649.8304347409,-6621.0640131693,1.0,12819.997865853664,30713.149999999998,5301.5,3970.133064255801,1331.3669357441993,0.7488697659635576,False,stress
FRI,11:00,nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,41,41,41,30.867134924919476,414.7531005699999,0.8780487804878049,1.0518836760605097,-17600.7425948394,-4649.8304347409,-6621.0640131693,1.0,12819.997865853664,30713.149999999998,5259.25,3993.697468078301,1265.5525319216993,0.7593663484486002,False,stress
FRI,11:00,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,30.707933727236544,374.827851295,0.8780487804878049,1.0516160793629503,-17600.7425948394,-4649.8304347409,-6621.0640131693,1.0,12895.278963414636,30713.149999999998,5252.75,3993.7247171833,1259.0252828167,0.7603112116859359,False,stress
FRI,11:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,28.68608777527313,340.124955215,0.8780487804878049,1.0482176168664767,-17600.7425948394,-4649.8304347409,-6621.0640131693,1.0,12895.278963414636,30713.149999999998,5217.0,4040.870401213801,1176.1295987861984,0.7745582521015527,False,stress
FRI,10:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,26.24963183801206,1455.778448875,0.6341463414634146,1.0117262860867269,-55291.13991993801,-13201.5075610575,-16085.765258549667,1.0,11256.13048780488,31750.54999999998,6289.75,5213.515094641503,1076.2349053584926,0.8288906704783979,False,stress
FRI,09:20,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,17.699172543256015,380.0236525629982,0.5853658536585366,1.008339784621981,-46693.04321517701,-9904.553795543,-12378.482899869336,1.0,12351.198475609755,40955.68749999998,6368.249999999995,5642.583925726502,725.6660742735053,0.8860493739609007,False,stress
FRI,10:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,41,41,41,14.644114287404912,884.9537988481,0.902439024390244,1.0136020300896538,-42515.864842866,-9590.9636638375,-14171.954947622,1.0,20598.31189024391,34838.04999999999,4770.600000000002,4170.191314216402,600.4086857836028,0.8741439890614179,False,stress
MON,11:00,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,43,43,43,10.933210220279031,647.691499495,0.8837209302325582,1.0105210249389909,-36133.351080353,-2822.3513130005,-13658.167089432163,1.0,10267.679360465114,26219.049999999985,4827.5,4357.371960528,470.1280394719991,0.9026145956557224,False,stress
FRI,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,41,41,41,10.534577023365996,895.3390876945,0.926829268292683,1.00966243941817,-44700.68470967999,-8686.9776525455,-14900.22823656,1.0,20534.525609756103,34803.60000000001,4554.500000000004,4122.582342041999,431.9176579580086,0.9051668332510696,False,stress
MON,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,43,43,43,0.4322790191399902,1291.19281587,0.5813953488372093,1.000116845410616,-110928.00969848497,-23240.076187729137,-25930.725379185988,1.0,19715.21482558139,41820.99999999998,6830.0000000000255,6811.412002176998,18.587997823023212,0.9972784776247398,False,stress
THU,10:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,39,39,39,-0.0615834884614747,1232.1585673275,0.9487179487179488,0.9999548790851012,-53229.329577886994,-2043.1258380320469,-26614.664788943497,1.0,21459.94647435897,29914.299999999985,3898.5,3900.9017560499983,-2.401756049993878,1.0006160718353208,False,stress
MON,11:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,-0.581759043674383,565.6198719949999,0.8837209302325582,0.9994088411824396,-37413.00101696399,-2146.3968640857497,-13441.0929267935,1.0,10360.122965116276,26219.049999999985,4489.500000000004,4514.515638878001,-25.015638877994604,1.005572032270408,False,stress
FRI,09:20,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,41,41,41,-1.5423766914757768,380.0236525629982,0.5853658536585366,0.9992797678279052,-46693.04321517701,-10693.457314167004,-12641.45073941067,1.0,12351.198475609755,40955.68749999998,5575.249999999994,5638.487444350501,-63.23744435049639,1.0113425307117183,False,stress
MON,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,43,43,43,-4.022462657113232,4861.924428978,0.7209302325581395,0.9992685714838336,-135665.3128661094,-30237.7452767395,-48343.10644919934,1.0,12703.303197674411,34102.899999999994,5609.350000000006,5782.315894255889,-172.96589425586717,1.03083528292153,False,stress
FRI,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,-18.21279739132699,1286.2384511550003,0.5609756097560976,0.9924701386171818,-49497.4881365445,-11297.450413565004,-14172.3773578505,1.0,12314.162195121951,43215.25000000002,4948.599999999995,5695.3246930444,-746.7246930444044,1.1508961510415887,False,stress
