expiry,entry_date,entry_clock,sigma,adjustment,trigger_fraction,spot,vix,expected_move,ce_strike,pe_strike,lot,adjustments,costs,net_pnl,entry_offset,cell_id
2025-12-02,2025-11-28,09:30:00,1.0,NONE,,26224.7,11.79,333.4992689430503,26600.0,25850.0,75,0,49.41531154749999,1386.8346884525,-2,AD30_02_093000_S1_NONE
2025-12-02,2025-11-28,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26224.7,11.79,333.4992689430503,26600.0,25850.0,75,1,49.52366670999999,1142.97633329,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-12-02,2025-11-28,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26224.7,11.79,333.4992689430503,26600.0,25850.0,75,1,49.52366670999999,1142.97633329,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-12-02,2025-11-28,09:30:00,2.0,NONE,,26224.7,11.79,666.9985378861006,26900.0,25550.0,75,0,47.829265299999996,267.1707347,-2,AD30_02_093000_S2_NONE
2025-12-02,2025-11-28,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26224.7,11.79,666.9985378861006,26900.0,25550.0,75,1,47.860938347499996,195.8890616525,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-12-02,2025-11-28,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26224.7,11.79,666.9985378861006,26900.0,25550.0,75,0,47.829265299999996,267.1707347,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-12-02,2025-11-28,10:00:00,1.0,NONE,,26253.45,11.79,333.0449101329159,26600.0,25900.0,75,0,49.627491647499994,1536.6225083525,-2,AD30_02_100000_S1_NONE
2025-12-02,2025-11-28,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26253.45,11.79,333.0449101329159,26600.0,25900.0,75,1,49.80252691,1142.69747309,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-12-02,2025-11-28,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26253.45,11.79,333.0449101329159,26600.0,25900.0,75,1,49.80252691,1142.69747309,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-12-02,2025-11-28,10:00:00,2.0,NONE,,26253.45,11.79,666.0898202658318,26950.0,25550.0,75,0,47.813351792499994,255.9366482075,-2,AD30_02_100000_S2_NONE
2025-12-02,2025-11-28,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26253.45,11.79,666.0898202658318,26950.0,25550.0,75,1,47.845024839999994,184.65497516,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-12-02,2025-11-28,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26253.45,11.79,666.0898202658318,26950.0,25550.0,75,0,47.813351792499994,255.9366482075,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-12-02,2025-11-27,09:30:00,1.0,NONE,,26272.35,11.97,377.03583357076684,26650.0,25850.0,75,0,51.25597391499999,2686.2440260850003,-3,AD30_03_093000_S1_NONE
2025-12-02,2025-11-27,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26272.35,11.97,377.03583357076684,26650.0,25850.0,75,1,51.364329077499995,2442.3856709225006,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-12-02,2025-11-27,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26272.35,11.97,377.03583357076684,26650.0,25850.0,75,1,51.364329077499995,2442.3856709225006,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-12-02,2025-11-27,09:30:00,2.0,NONE,,26272.35,11.97,754.0716671415337,27050.0,25500.0,75,0,48.26423450499999,574.235765495,-3,AD30_03_093000_S2_NONE
2025-12-02,2025-11-27,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26272.35,11.97,754.0716671415337,27050.0,25500.0,75,1,48.28923954249999,517.9607604575,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-12-02,2025-11-27,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26272.35,11.97,754.0716671415337,27050.0,25500.0,75,0,48.26423450499999,574.235765495,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-12-02,2025-11-27,10:00:00,1.0,NONE,,26286.9,11.97,376.494899697556,26700.0,25900.0,75,0,51.0384893125,2532.7115106875,-3,AD30_03_100000_S1_NONE
2025-12-02,2025-11-27,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26286.9,11.97,376.494899697556,26700.0,25900.0,75,1,51.213524575,2138.786475425,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-12-02,2025-11-27,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26286.9,11.97,376.494899697556,26700.0,25900.0,75,1,51.213524575,2138.786475425,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-12-02,2025-11-27,10:00:00,2.0,NONE,,26286.9,11.97,752.989799395112,27050.0,25500.0,75,0,48.221798484999994,544.278201515,-3,AD30_03_100000_S2_NONE
2025-12-02,2025-11-27,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26286.9,11.97,752.989799395112,27050.0,25500.0,75,1,48.246803522499995,488.0031964775,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-12-02,2025-11-27,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26286.9,11.97,752.989799395112,27050.0,25500.0,75,0,48.221798484999994,544.278201515,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-12-09,2025-12-05,09:30:00,1.0,NONE,,26030.45,10.82,303.7942077549074,26350.0,25700.0,75,0,50.16658040499999,1907.3334195950001,-2,AD30_02_093000_S1_NONE
2025-12-09,2025-12-05,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26030.45,10.82,303.7942077549074,26350.0,25700.0,75,2,51.4918473925,-1075.2418473924997,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-12-09,2025-12-05,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26030.45,10.82,303.7942077549074,26350.0,25700.0,75,1,50.278269572499994,1655.9717304275002,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-12-09,2025-12-05,09:30:00,2.0,NONE,,26030.45,10.82,607.5884155098148,26650.0,25400.0,75,0,47.80804728999999,252.19195271,-2,AD30_02_093000_S2_NONE
2025-12-09,2025-12-05,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26030.45,10.82,607.5884155098148,26650.0,25400.0,75,0,47.80804728999999,252.19195271,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-12-09,2025-12-05,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26030.45,10.82,607.5884155098148,26650.0,25400.0,75,0,47.80804728999999,252.19195271,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-12-09,2025-12-05,10:00:00,1.0,NONE,,26008.8,10.82,302.7960384264117,26350.0,25700.0,75,0,49.98622732,1780.01377268,-2,AD30_02_100000_S1_NONE
2025-12-09,2025-12-05,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26008.8,10.82,302.7960384264117,26350.0,25700.0,75,2,51.17980111,-906.1798011099995,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-12-09,2025-12-05,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26008.8,10.82,302.7960384264117,26350.0,25700.0,75,1,50.0979164875,1528.6520835125,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-12-09,2025-12-05,10:00:00,2.0,NONE,,26008.8,10.82,605.5920768528234,26650.0,25400.0,75,0,47.82396079749999,263.4260392025,-2,AD30_02_100000_S2_NONE
2025-12-09,2025-12-05,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26008.8,10.82,605.5920768528234,26650.0,25400.0,75,0,47.82396079749999,263.4260392025,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-12-09,2025-12-05,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26008.8,10.82,605.5920768528234,26650.0,25400.0,75,0,47.82396079749999,263.4260392025,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-12-09,2025-12-04,09:30:00,1.0,NONE,,25997.05,11.21,349.3970534177829,26350.0,25600.0,75,0,51.07728783249999,2555.1727121675,-3,AD30_03_093000_S1_NONE
2025-12-09,2025-12-04,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25997.05,11.21,349.3970534177829,26350.0,25600.0,75,2,52.23418756749999,-48.484187567499504,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-12-09,2025-12-04,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25997.05,11.21,349.3970534177829,26350.0,25600.0,75,0,51.07728783249999,2555.1727121675,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-12-09,2025-12-04,09:30:00,2.0,NONE,,25997.05,11.21,698.7941068355658,26700.0,25250.0,75,0,48.163448957499995,503.0865510425,-3,AD30_03_093000_S2_NONE
2025-12-09,2025-12-04,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25997.05,11.21,698.7941068355658,26700.0,25250.0,75,0,48.163448957499995,503.0865510425,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-12-09,2025-12-04,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25997.05,11.21,698.7941068355658,26700.0,25250.0,75,0,48.163448957499995,503.0865510425,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-12-09,2025-12-04,10:00:00,1.0,NONE,,26031.75,11.21,349.1680932067311,26400.0,25650.0,75,0,50.746741674999996,2326.753258325,-3,AD30_03_100000_S1_NONE
2025-12-09,2025-12-04,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26031.75,11.21,349.1680932067311,26400.0,25650.0,75,1,50.838426812499996,2120.4115731875,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-12-09,2025-12-04,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26031.75,11.21,349.1680932067311,26400.0,25650.0,75,1,51.340194565,991.159805435,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-12-09,2025-12-04,10:00:00,2.0,NONE,,26031.75,11.21,698.3361864134622,26750.0,25300.0,75,0,48.08388142,446.91611858,-3,AD30_03_100000_S2_NONE
2025-12-09,2025-12-04,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26031.75,11.21,698.3361864134622,26750.0,25300.0,75,0,48.08388142,446.91611858,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-12-09,2025-12-04,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26031.75,11.21,698.3361864134622,26750.0,25300.0,75,0,48.08388142,446.91611858,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-12-16,2025-12-12,09:30:00,1.0,NONE,,26019.2,10.4,291.87562716239836,26350.0,25700.0,75,0,49.7335816975,1611.5164183025,-2,AD30_02_093000_S1_NONE
2025-12-16,2025-12-12,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26019.2,10.4,291.87562716239836,26350.0,25700.0,75,1,50.232015445,489.767984555,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-12-16,2025-12-12,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26019.2,10.4,291.87562716239836,26350.0,25700.0,75,1,50.232015445,489.767984555,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-12-16,2025-12-12,09:30:00,2.0,NONE,,26019.2,10.4,583.7512543247967,26650.0,25400.0,75,0,47.850483309999994,282.14951669,-2,AD30_02_093000_S2_NONE
2025-12-16,2025-12-12,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26019.2,10.4,583.7512543247967,26650.0,25400.0,75,1,47.977175499999994,-2.977175499999994,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-12-16,2025-12-12,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26019.2,10.4,583.7512543247967,26650.0,25400.0,75,0,47.850483309999994,282.14951669,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-12-16,2025-12-12,10:00:00,1.0,NONE,,26006.2,10.4,291.0133085307636,26300.0,25700.0,75,0,50.04821434749999,1828.7017856525,-2,AD30_02_100000_S1_NONE
2025-12-16,2025-12-12,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26006.2,10.4,291.0133085307636,26300.0,25700.0,75,1,50.546648094999995,706.953351905,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-12-16,2025-12-12,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26006.2,10.4,291.0133085307636,26300.0,25700.0,75,1,50.546648094999995,706.953351905,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-12-16,2025-12-12,10:00:00,2.0,NONE,,26006.2,10.4,582.0266170615272,26600.0,25400.0,75,0,47.898223832499994,315.8517761675,-2,AD30_02_100000_S2_NONE
2025-12-16,2025-12-12,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26006.2,10.4,582.0266170615272,26600.0,25400.0,75,1,48.024916022499994,30.725083977500006,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-12-16,2025-12-12,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26006.2,10.4,582.0266170615272,26600.0,25400.0,75,0,47.898223832499994,315.8517761675,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-12-16,2025-12-11,09:30:00,1.0,NONE,,25783.05,10.91,337.24739013619035,26150.0,25400.0,75,0,51.52119904,2873.47880096,-3,AD30_03_093000_S1_NONE
2025-12-16,2025-12-11,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25783.05,10.91,337.24739013619035,26150.0,25400.0,75,1,52.6564277425,318.5935722575,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-12-16,2025-12-11,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25783.05,10.91,337.24739013619035,26150.0,25400.0,75,0,51.52119904,2873.47880096,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-12-16,2025-12-11,09:30:00,2.0,NONE,,25783.05,10.91,674.4947802723807,26500.0,25100.0,75,0,48.4038185725,667.8461814275,-3,AD30_03_093000_S2_NONE
2025-12-16,2025-12-11,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25783.05,10.91,674.4947802723807,26500.0,25100.0,75,0,48.4038185725,667.8461814275,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-12-16,2025-12-11,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25783.05,10.91,674.4947802723807,26500.0,25100.0,75,0,48.4038185725,667.8461814275,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-12-16,2025-12-11,10:00:00,1.0,NONE,,25723.25,10.91,335.7964983372036,26100.0,25350.0,75,0,51.6183470875,2937.1316529125,-3,AD30_03_100000_S1_NONE
2025-12-16,2025-12-11,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25723.25,10.91,335.7964983372036,26100.0,25350.0,75,1,53.285349587499994,-814.5353495875,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-12-16,2025-12-11,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25723.25,10.91,335.7964983372036,26100.0,25350.0,75,1,53.70710122,-1763.70710122,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-12-16,2025-12-11,10:00:00,2.0,NONE,,25723.25,10.91,671.5929966744072,26400.0,25050.0,75,0,48.50096662,731.49903338,-3,AD30_03_100000_S2_NONE
2025-12-16,2025-12-11,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25723.25,10.91,671.5929966744072,26400.0,25050.0,75,0,48.50096662,731.49903338,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-12-16,2025-12-11,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25723.25,10.91,671.5929966744072,26400.0,25050.0,75,0,48.50096662,731.49903338,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-12-23,2025-12-19,09:30:00,1.0,NONE,,25967.1,9.71,271.96513513039406,26250.0,25650.0,75,0,50.085345864999994,1854.914654135,-2,AD30_02_093000_S1_NONE
2025-12-23,2025-12-19,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25967.1,9.71,271.96513513039406,26250.0,25650.0,75,1,50.8238279725,192.9261720275,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-12-23,2025-12-19,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25967.1,9.71,271.96513513039406,26250.0,25650.0,75,1,50.708804799999996,451.7911952,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-12-23,2025-12-19,09:30:00,2.0,NONE,,25967.1,9.71,543.9302702607881,26550.0,25400.0,75,0,48.00961838499999,394.490381615,-2,AD30_02_093000_S2_NONE
2025-12-23,2025-12-19,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25967.1,9.71,543.9302702607881,26550.0,25400.0,75,1,48.03795742749999,330.7120425725,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-12-23,2025-12-19,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25967.1,9.71,543.9302702607881,26550.0,25400.0,75,0,48.00961838499999,394.490381615,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-12-23,2025-12-19,10:00:00,1.0,NONE,,25961.3,9.71,271.23659182025233,26250.0,25650.0,75,0,49.761771212499994,1626.4882287875,-2,AD30_02_100000_S1_NONE
2025-12-23,2025-12-19,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25961.3,9.71,271.23659182025233,26250.0,25650.0,75,1,50.4952523125,-24.2452523125,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-12-23,2025-12-19,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25961.3,9.71,271.23659182025233,26250.0,25650.0,75,1,50.385230147499996,223.3647698525,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-12-23,2025-12-19,10:00:00,2.0,NONE,,25961.3,9.71,542.4731836405047,26550.0,25400.0,75,0,47.97779136999999,372.02220862999997,-2,AD30_02_100000_S2_NONE
2025-12-23,2025-12-19,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25961.3,9.71,542.4731836405047,26550.0,25400.0,75,1,48.00613041249999,308.24386958749994,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-12-23,2025-12-19,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25961.3,9.71,542.4731836405047,26550.0,25400.0,75,0,47.97779136999999,372.02220862999997,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-12-23,2025-12-18,09:30:00,1.0,NONE,,25790.55,9.84,304.26027841677507,26100.0,25450.0,75,0,53.84316179499999,-3136.343161795001,-3,AD30_03_093000_S1_NONE
2025-12-23,2025-12-18,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25790.55,9.84,304.26027841677507,26100.0,25450.0,75,1,52.582907905,-300.082907905,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-12-23,2025-12-18,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25790.55,9.84,304.26027841677507,26100.0,25450.0,75,1,52.98798951249999,-1211.7379895125,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-12-23,2025-12-18,09:30:00,2.0,NONE,,25790.55,9.84,608.5205568335501,26400.0,25150.0,75,0,48.258930002499994,570.4910699974998,-3,AD30_03_093000_S2_NONE
2025-12-23,2025-12-18,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25790.55,9.84,608.5205568335501,26400.0,25150.0,75,1,48.3989582125,255.3510417874999,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-12-23,2025-12-18,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25790.55,9.84,608.5205568335501,26400.0,25150.0,75,1,48.340613125,386.6593868749999,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-12-23,2025-12-18,10:00:00,1.0,NONE,,25736.8,9.84,303.0227393659261,26050.0,25400.0,75,0,55.57412182,-6828.07412182,-3,AD30_03_100000_S1_NONE
2025-12-23,2025-12-18,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25736.8,9.84,303.0227393659261,26050.0,25400.0,75,1,53.06028205,-1170.56028205,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-12-23,2025-12-18,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25736.8,9.84,303.0227393659261,26050.0,25400.0,75,1,53.24031832,-1575.74031832,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-12-23,2025-12-18,10:00:00,2.0,NONE,,25736.8,9.84,606.0454787318522,26350.0,25100.0,75,0,48.28014801249999,585.4698519874999,-3,AD30_03_100000_S2_NONE
2025-12-23,2025-12-18,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25736.8,9.84,606.0454787318522,26350.0,25100.0,75,1,48.523530377499995,37.72646962249989,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-12-23,2025-12-18,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25736.8,9.84,606.0454787318522,26350.0,25100.0,75,1,48.486856322499996,120.2631436774999,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-12-30,2025-12-26,09:30:00,1.0,NONE,,26125.9,9.19,258.9746912642266,26400.0,25850.0,75,0,48.799989257499995,952.4500107425,-2,AD30_02_093000_S1_NONE
2025-12-30,2025-12-26,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26125.9,9.19,258.9746912642266,26400.0,25850.0,75,1,49.150059782499994,164.5999402174999,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-12-30,2025-12-26,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26125.9,9.19,258.9746912642266,26400.0,25850.0,75,1,49.28175298,-131.78175298,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-12-30,2025-12-26,09:30:00,2.0,NONE,,26125.9,9.19,517.9493825284532,26650.0,25600.0,75,0,47.735451257499996,196.0145487425,-2,AD30_02_093000_S2_NONE
2025-12-30,2025-12-26,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26125.9,9.19,517.9493825284532,26650.0,25600.0,75,1,47.7637903,132.23620970000002,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-12-30,2025-12-26,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26125.9,9.19,517.9493825284532,26650.0,25600.0,75,0,47.735451257499996,196.0145487425,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-12-30,2025-12-26,10:00:00,1.0,NONE,,26087.7,9.19,257.96091930269,26350.0,25800.0,75,0,48.79801875999999,941.20198124,-2,AD30_02_100000_S1_NONE
2025-12-30,2025-12-26,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26087.7,9.19,257.96091930269,26350.0,25800.0,75,1,49.06473916,340.93526084,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-12-30,2025-12-26,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26087.7,9.19,257.96091930269,26350.0,25800.0,75,1,48.99139104999999,506.00860895,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-12-30,2025-12-26,10:00:00,2.0,NONE,,26087.7,9.19,515.92183860538,26650.0,25550.0,75,0,47.7036242425,173.54637575750002,-2,AD30_02_100000_S2_NONE
2025-12-30,2025-12-26,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26087.7,9.19,515.92183860538,26650.0,25550.0,75,0,47.7036242425,173.54637575750002,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-12-30,2025-12-26,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26087.7,9.19,515.92183860538,26650.0,25550.0,75,0,47.7036242425,173.54637575750002,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-12-30,2025-12-24,09:30:00,1.0,NONE,,26217.55,9.38,321.71243578900413,26550.0,25850.0,75,0,50.18446440999999,1929.81553559,-3,AD30_03_093000_S1_NONE
2025-12-30,2025-12-24,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26217.55,9.38,321.71243578900413,26550.0,25850.0,75,1,50.55787296999999,1089.44212703,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-12-30,2025-12-24,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26217.55,9.38,321.71243578900413,26550.0,25850.0,75,1,50.787919314999996,571.7120806850003,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-12-30,2025-12-24,09:30:00,2.0,NONE,,26217.55,9.38,643.4248715780083,26900.0,25550.0,75,0,48.126317439999994,476.87368256,-3,AD30_03_093000_S2_NONE
2025-12-30,2025-12-24,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26217.55,9.38,643.4248715780083,26900.0,25550.0,75,1,48.152989479999995,416.84701052,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-12-30,2025-12-24,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26217.55,9.38,643.4248715780083,26900.0,25550.0,75,0,48.126317439999994,476.87368256,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-12-30,2025-12-24,10:00:00,1.0,NONE,,26218.15,9.38,321.18285252197376,26550.0,25850.0,75,0,49.7441907025,1619.0058092975,-3,AD30_03_100000_S1_NONE
2025-12-30,2025-12-24,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26218.15,9.38,321.18285252197376,26550.0,25850.0,75,1,50.1175992625,778.6324007375,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-12-30,2025-12-24,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26218.15,9.38,321.18285252197376,26550.0,25850.0,75,1,50.3476456075,260.90235439250023,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-12-30,2025-12-24,10:00:00,2.0,NONE,,26218.15,9.38,642.3657050439475,26900.0,25550.0,75,0,48.0361408975,413.2138591025,-3,AD30_03_100000_S2_NONE
2025-12-30,2025-12-24,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26218.15,9.38,642.3657050439475,26900.0,25550.0,75,1,48.0628129375,353.1871870625,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-12-30,2025-12-24,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26218.15,9.38,642.3657050439475,26900.0,25550.0,75,0,48.0361408975,413.2138591025,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2026-01-06,2026-01-02,09:30:00,1.0,NONE,,26201.9,9.19,259.7280462313696,26500.0,25900.0,65,0,48.3260596685,630.9239403315,-2,AD30_02_093000_S1_NONE
2026-01-06,2026-01-02,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26201.9,9.19,259.7280462313696,26500.0,25900.0,65,1,48.723361931,-263.223361931,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2026-01-06,2026-01-02,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26201.9,9.19,259.7280462313696,26500.0,25900.0,65,0,48.3260596685,630.9239403315,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2026-01-06,2026-01-02,09:30:00,2.0,NONE,,26201.9,9.19,519.4560924627392,26750.0,25650.0,65,0,47.616640666,134.383359334,-2,AD30_02_093000_S2_NONE
2026-01-06,2026-01-02,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26201.9,9.19,519.4560924627392,26750.0,25650.0,65,0,47.616640666,134.383359334,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2026-01-06,2026-01-02,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26201.9,9.19,519.4560924627392,26750.0,25650.0,65,0,47.616640666,134.383359334,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2026-01-06,2026-01-02,10:00:00,1.0,NONE,,26253.9,9.19,259.60434148203535,26550.0,25950.0,65,0,48.683199302,887.316800698,-2,AD30_02_100000_S1_NONE
2026-01-06,2026-01-02,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26253.9,9.19,259.60434148203535,26550.0,25950.0,65,0,48.683199302,887.316800698,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
