entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,39,39,39,2559.1939049875514,1246.131273055,1.0,inf,0.0,646.42734864645,489.550852875,1.0,21717.36570512821,36987.43750000002,103749.25,3940.687705485501,99808.5622945145,0.0379828066755711,False,base
MON,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,43,43,43,2551.90079371757,1478.3023939,1.0,inf,0.0,588.18827414425,532.200326406,1.0,19765.39447674419,33465.25,114110.25,4378.5158701445,109731.73412985553,0.0383709252248987,False,base
WED,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,42,42,42,2545.857877382434,1233.3998238210002,1.0,inf,0.0,713.2611037607501,575.1429563766666,1.0,22366.534821428573,36193.29999999998,111108.2,4182.169149937799,106926.03085006222,0.0376405085307636,False,base
MON,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,43,43,43,2545.5399408340463,1388.6886436665,1.0,inf,0.0,665.7034709425001,579.2909572273333,1.0,19742.14476744186,33903.35000000001,113810.5,4352.282544136001,109458.21745586398,0.0382414851365735,False,base
TUE,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,41,41,41,2543.167271436926,6295.727368105,0.7317073170731707,1.511955008327453,-98757.902449371,-24102.4140991225,-30664.840201770672,1.0,21113.33567073171,39754.00000000002,109760.5,5490.641871085996,104269.858128914,0.050023841646913,False,base
FRI,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,2534.755056039392,1013.96015221,1.0,inf,0.0,538.0558717425,475.53113760849993,1.0,20523.59359756098,34838.04999999999,108029.35,4104.392702384901,103924.95729761508,0.0379933110991124,False,base
WED,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,42,42,42,2528.468268607205,1308.1774771,1.0,inf,0.0,608.5895312384,513.3857590826666,1.0,22438.56547619048,36890.10000000001,110377.1,4181.432718497403,106195.6672815026,0.0378831543725773,False,base
THU,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,39,39,39,2519.174076074038,1463.32361191,1.0,inf,0.0,600.04275488445,481.1333127805,1.0,21960.86474358974,37392.87499999998,102242.75,3994.961033112501,98247.78896688749,0.0390732940292832,False,base
WED,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,42,42,42,2501.742373073276,4465.45063992575,0.5952380952380952,2.068213199673726,-49577.1976938074,-10952.053265586128,-13144.570771280967,1.0,20891.217857142863,44026.93749999998,110990.1,5916.920330922396,105073.17966907758,0.0533103432731603,False,base
TUE,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,41,41,41,2486.497035230768,2604.5709217864987,0.6585365853658537,2.940175921636576,-17415.685410579492,-4692.025285932499,-7557.365130908332,1.0,16705.685365853657,35765.60000000001,107863.25,5916.871555538501,101946.37844446152,0.0548553057277478,False,base
TUE,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,2486.497035230768,2604.5709217864987,0.6585365853658537,2.940175921636576,-17415.685410579492,-4692.025285932499,-7557.365130908332,1.0,16705.685365853657,35765.60000000001,107863.25,5916.871555538501,101946.37844446152,0.0548553057277478,False,base
TUE,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,41,41,41,2477.24847265944,5238.262067928,0.6585365853658537,2.048299330884184,-56759.68672832247,-13519.150003999996,-14251.524140622498,1.0,21391.71097560976,59379.93750000002,107417.5,5850.312620962998,101567.18737903702,0.0544633101772336,False,base
MON,09:20,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,43,43,43,2472.899661298109,2003.718570863,0.6744186046511628,3.9630356990306304,-15561.05407709349,-4402.703726833047,-5767.482428818162,1.0,12703.303197674411,34102.899999999994,112803.75000000004,6469.064564181299,106334.6854358187,0.0573479566431195,False,base
MON,09:20,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,2472.899661298109,2003.718570863,0.6744186046511628,3.9630356990306304,-15561.05407709349,-4402.703726833047,-5767.482428818162,1.0,12703.303197674411,34102.899999999994,112803.75000000004,6469.064564181299,106334.6854358187,0.0573479566431195,False,base
TUE,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,2444.426563041244,1343.486384485,1.0,inf,0.0,694.1724520635,626.0950830371667,1.0,23125.86219512195,39831.35000000001,104298.0,4076.510915308999,100221.48908469104,0.0390852261338568,False,base
TUE,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,2442.21626020639,1403.40848395,1.0,inf,0.0,645.099905196,595.8488682523333,1.0,23241.08536585365,40205.10000000001,104230.5,4099.633331538,100130.86666846198,0.0393323771020766,False,base
TUE,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,41,41,41,2442.0579478764143,1403.40848395,1.0,inf,0.0,645.099905196,593.6852664093334,1.0,23241.08536585365,40205.10000000001,104224.0,4099.624137067,100124.37586293298,0.0393347418739157,False,base
THU,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,39,39,39,2437.8547162537743,8449.744782694997,0.6923076923076923,1.311978896103961,-164826.3548166815,-33505.52763804445,-58062.55736141476,1.0,21621.914743589743,51607.56249999998,100736.29999999996,5659.966066102796,95076.3339338972,0.0561859634124223,False,base
TUE,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,2423.944564171049,1392.1674259525,1.0,inf,0.0,639.49060246,611.9860288881665,1.0,23153.13932926829,40115.39999999999,103457.5,4075.772868986999,99381.72713101296,0.0393956249569823,False,base
TUE,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,41,41,41,2422.8139770691587,1392.1674259525,1.0,inf,0.0,639.49060246,596.5346718289999,1.0,23241.19451219512,40115.39999999999,103434.75,4099.376940164499,99335.37305983547,0.0396324923699675,False,base
MON,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,43,43,43,2421.7946255030142,5004.703744163,0.7209302325581395,1.5691837956377113,-94880.7704685425,-23304.147845978645,-27315.280501624995,1.0,18352.27877906976,38864.31250000002,109839.6,5702.431103370402,104137.1688966296,0.0519159857043397,False,base
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,42,42,42,2419.281620363122,5059.524942658751,0.6428571428571429,1.4251327774820917,-93401.677690133,-24486.00943018357,-33035.3867140625,1.0,15578.142857142857,39384.31250000002,107314.35,5704.521944748893,101609.82805525111,0.0531571215289371,False,base
FRI,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,41,41,41,2415.192659437378,1227.4077955675,1.0,inf,0.0,577.3379525415,506.5774490253334,1.0,20600.42957317073,34968.04999999999,103120.75,4097.850963067498,99022.89903693247,0.0397383743142626,False,base
WED,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,42,42,42,2408.50113530224,4465.45063992575,0.5952380952380952,1.989024446202248,-51950.42896419142,-12427.381891437932,-13935.647861408972,1.0,20891.217857142863,44026.93749999998,107080.35,5923.302317305897,101157.04768269406,0.0553164265647796,False,base
THU,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,39,39,39,2395.2383880555053,5192.849447675,0.8205128205128205,1.4578513977324787,-83537.1316867095,-39599.57108046255,-52272.85824895775,1.0,13221.521474358977,25729.437499999975,98488.05000000002,5073.752865835302,93414.2971341647,0.0515164313420288,False,base
WED,09:20,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,42,42,42,2391.703784045707,3953.3817694575,0.6428571428571429,2.2326876011862007,-46256.4053609689,-11305.289525812985,-12886.2695496003,1.0,21398.860119047626,44026.93749999998,106643.25,6191.691070080296,100451.55892991969,0.0580598497333895,False,base
TUE,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,41,41,41,2386.303873879842,1343.486384485,1.0,inf,0.0,694.1724520635,610.643725978,1.0,23214.004573170736,39831.35000000001,101935.25,4096.791170926498,97838.45882907353,0.0401901321763226,False,base
WED,09:20,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,42,42,42,2380.976262472076,3953.3817694575,0.6428571428571429,2.2204109927999105,-46728.58549805341,-11078.728119529109,-13043.662928628471,1.0,21398.860119047626,44026.93749999998,106113.5,6112.496976172798,100001.0030238272,0.0576033867149118,False,base
TUE,09:20,nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,2365.020804116356,3359.3078547,0.6097560975609756,2.35758034303621,-17329.84500607499,-7832.908879630996,-12299.325138673828,1.0,16722.118902439026,35560.850000000006,102834.10000000002,5868.2470312294045,96965.85296877062,0.0570651858792891,False,base
TUE,09:20,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,2365.020804116356,3359.3078547,0.6097560975609756,2.35758034303621,-17329.84500607499,-7832.908879630996,-12299.325138673828,1.0,16722.118902439026,35560.850000000006,102834.10000000002,5868.2470312294045,96965.85296877062,0.0570651858792891,False,base
MON,09:20,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,43,43,43,2283.1040070441622,5619.935614134999,0.7441860465116279,1.5600123101003378,-80079.70423343302,-24259.39028682225,-28086.692680348333,1.0,17943.992732558138,36880.18749999999,103756.5,5583.027697101004,98173.472302899,0.0538089439900247,False,base
THU,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,39,39,39,2280.1254253060897,1342.5080019385,1.0,inf,0.0,624.6989373496501,514.04655666275,1.0,21495.344871794878,30101.5,92832.25,3907.3584130624986,88924.89158693748,0.0420905279475882,False,base
WED,09:20,nearest_weekly,delta020,touch,add_short,stop_2x_credit,42,42,42,2257.106938792226,4557.72412681875,0.6428571428571429,1.397050902416485,-87065.652484831,-23034.942843143373,-31847.44467356517,1.0,15396.290476190476,39384.31250000002,100468.25,5669.7585707265,94798.4914292735,0.0564333366085952,False,base
THU,11:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,39,39,39,2252.5611447381184,5665.967887231498,0.6410256410256411,1.7928210424307236,-49497.776818742,-13205.150966848209,-14888.052437372498,1.0,21209.32435897436,51601.06250000001,94018.6,6168.7153552134,87849.88464478661,0.0656116487079514,False,base
FRI,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,41,41,41,2228.168223063271,8854.171896424998,0.6097560975609756,1.353377609286754,-92536.8662503434,-22739.900264028,-25822.107173277,1.0,19829.248780487804,35272.899999999994,97166.15,5811.252854405904,91354.89714559408,0.0598073799816695,False,base
THU,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,39,39,39,2226.431449953616,1455.834220915,1.0,inf,0.0,624.6989373496501,490.869521074,1.0,21990.66057692308,36476.375000000015,90834.0,4003.173451808998,86830.82654819099,0.0440713108726798,False,base
MON,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,43,43,43,2211.20550500277,5233.835797075099,0.7441860465116279,1.536254972762127,-84559.5328228655,-25991.397547275188,-29400.657826794664,1.0,17579.698837209307,37401.0,100527.35,5445.513284880902,95081.83671511912,0.0541694701479836,False,base
THU,11:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,2208.5844379584514,5665.967887231498,0.6410256410256411,1.765494316106971,-51212.86838314899,-13552.6674770865,-15635.5936234525,1.0,21209.32435897436,51601.06250000001,92348.1,6213.306919620401,86134.79308037962,0.0672813725417242,False,base
TUE,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,41,41,41,2206.089427713293,9610.848646574,0.6585365853658537,1.2762281078155158,-122050.109345316,-39681.14071786701,-42259.53641310817,1.0,23492.225609756093,42423.87500000001,96616.0,6166.333463754996,90449.666536245,0.0638231086337148,False,base
THU,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,39,39,39,2205.444504811733,9270.246289355498,0.7948717948717948,1.246553810260992,-206214.4867740515,-64827.11543167501,-81929.20247334125,1.0,20722.832692307693,51601.06250000001,91533.09999999998,5520.764312342384,86012.33568765753,0.0603144033398015,False,base
THU,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,39,39,39,2196.846060899666,9928.736988345,0.8461538461538461,1.2280552080842706,-221066.0019747995,-69104.1307319067,-85594.42796115801,1.0,21482.727243589743,51607.56249999998,91360.5,5683.503624913001,85676.99637508698,0.0622096379169663,False,base
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,2169.661881837307,2770.394603296999,0.5853658536585366,2.1816272325225325,-19052.7154157459,-10262.292848773,-12584.506439123334,1.0,16503.475914634146,35765.60000000001,94783.4,5827.2628446704,88956.13715532959,0.0614797827960423,False,base
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,2163.846191209808,2770.394603296999,0.5853658536585366,2.174739172778032,-19052.7154157459,-10262.292848773,-12663.987544365831,1.0,16503.475914634146,35765.60000000001,94546.15,5828.4561603979,88717.6938396021,0.0616466790070023,False,base
TUE,10:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,2151.9204895025173,3843.438169122,0.7073170731707317,1.6681145042600447,-69955.403830151,-16540.683163535996,-17822.760854687833,1.0,15390.312804878042,32958.899999999994,93394.7,5165.959930396803,88228.74006960317,0.0553132022523419,False,base
WED,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,42,42,42,2139.270073692791,9724.51383806725,0.6428571428571429,1.298039066985941,-138335.953567324,-32638.8404661309,-37740.959270949,1.0,22111.505654761902,41042.62500000001,96108.5,6259.156904902802,89849.34309509723,0.0651259452067486,False,base
THU,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,39,39,39,2122.2374404924744,7884.859720622002,0.6923076923076923,1.2743026698247568,-162735.0145000315,-32559.81727246915,-59748.36488249751,1.0,21482.727243589743,51607.56249999998,88452.24999999999,5684.989820793504,82767.26017920653,0.0642718508663545,False,base
