trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,gross_pnl_raw,slippage_cost,transaction_costs,total_costs,gross_pnl,net_pnl,legs,week
2023-11-02,2023-11-02,19159.85,19150,50,2023-11-02 09:30:00,2023-11-02 15:10:00,-250.0,70.0,141.78407991,211.78407991,-320.0,-461.78407991,"[{""side"":""CE"",""strike"":19350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.0,""exit_price_raw"":0.05,""entry_price_exec"":1.2,""exit_price_exec"":0.0,""raw_pnl"":-95.0,""execution_pnl"":-120.0,""slippage_cost"":25.0,""transaction_costs"":47.25334408},{""side"":""PE"",""strike"":18950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.9,""exit_price_raw"":0.05,""entry_price_exec"":2.1,""exit_price_exec"":0.0,""raw_pnl"":-185.0,""execution_pnl"":-210.0,""slippage_cost"":25.0,""transaction_costs"":47.293352139999996},{""side"":""PE"",""strike"":18750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.65,""exit_price_raw"":0.05,""entry_price_exec"":0.45,""exit_price_exec"":0.25,""raw_pnl"":30.0,""execution_pnl"":10.0,""slippage_cost"":20.0,""transaction_costs"":47.23738369}]",2023-10-30/2023-11-05
2023-11-03,2023-11-09,19248.6,19250,50,2023-11-03 09:30:00,2023-11-03 15:10:00,-752.4999999999998,100.00000000000004,152.115533505,252.11553350500003,-852.4999999999998,-1004.6155335049998,"[{""side"":""CE"",""strike"":19450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":33.1,""exit_price_raw"":20.8,""entry_price_exec"":33.300000000000004,""exit_price_exec"":20.6,""raw_pnl"":-1230.0,""execution_pnl"":-1270.0000000000002,""slippage_cost"":40.00000000000023,""transaction_costs"":51.59423826},{""side"":""PE"",""strike"":19050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":24.95,""exit_price_raw"":29.85,""entry_price_exec"":25.15,""exit_price_exec"":29.650000000000002,""raw_pnl"":490.0000000000002,""execution_pnl"":450.00000000000034,""slippage_cost"":39.999999999999886,""transaction_costs"":52.51209632},{""side"":""PE"",""strike"":18850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.75,""exit_price_raw"":9.0,""entry_price_exec"":8.55,""exit_price_exec"":9.2,""raw_pnl"":-12.5,""execution_pnl"":-32.49999999999993,""slippage_cost"":19.99999999999993,""transaction_costs"":48.00919892500001}]",2023-10-30/2023-11-05
2023-11-06,2023-11-09,19341.25,19350,50,2023-11-06 09:30:00,2023-11-06 15:10:00,-97.50000000000011,99.99999999999996,147.920320935,247.92032093499995,-197.50000000000006,-345.42032093500006,"[{""side"":""CE"",""strike"":19550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":15.9,""exit_price_raw"":21.25,""entry_price_exec"":16.1,""exit_price_exec"":21.05,""raw_pnl"":535.0,""execution_pnl"":494.99999999999994,""slippage_cost"":40.00000000000006,""transaction_costs"":50.89329381},{""side"":""PE"",""strike"":19150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":17.05,""exit_price_raw"":9.85,""entry_price_exec"":17.25,""exit_price_exec"":9.65,""raw_pnl"":-720.0000000000001,""execution_pnl"":-760.0,""slippage_cost"":39.999999999999886,""transaction_costs"":49.331846459999994},{""side"":""PE"",""strike"":18950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.85,""exit_price_raw"":4.1,""entry_price_exec"":5.6499999999999995,""exit_price_exec"":4.3,""raw_pnl"":87.5,""execution_pnl"":67.49999999999999,""slippage_cost"":20.000000000000014,""transaction_costs"":47.695180665}]",2023-11-06/2023-11-12
2023-11-07,2023-11-09,19370.7,19350,50,2023-11-07 09:30:00,2023-11-07 15:10:00,-442.5000000000001,99.99999999999982,145.87068958499998,245.8706895849998,-542.4999999999999,-688.3706895849998,"[{""side"":""CE"",""strike"":19550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":14.35,""exit_price_raw"":13.5,""entry_price_exec"":14.549999999999999,""exit_price_exec"":13.3,""raw_pnl"":-84.99999999999997,""execution_pnl"":-124.99999999999983,""slippage_cost"":39.99999999999986,""transaction_costs"":49.728127189999995},{""side"":""PE"",""strike"":19150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":10.8,""exit_price_raw"":6.6,""entry_price_exec"":11.0,""exit_price_exec"":6.3999999999999995,""raw_pnl"":-420.0000000000001,""execution_pnl"":-460.00000000000006,""slippage_cost"":39.99999999999994,""transaction_costs"":48.59428916},{""side"":""PE"",""strike"":18950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":4.15,""exit_price_raw"":2.9,""entry_price_exec"":3.95,""exit_price_exec"":3.1,""raw_pnl"":62.50000000000002,""execution_pnl"":42.50000000000001,""slippage_cost"":20.000000000000014,""transaction_costs"":47.548273234999996}]",2023-11-06/2023-11-12
2023-11-08,2023-11-09,19434.25,19450,50,2023-11-08 09:30:00,2023-11-08 15:10:00,-650.0,100.00000000000007,143.15573770999998,243.15573771000004,-750.0,-893.15573771,"[{""side"":""CE"",""strike"":19650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.25,""exit_price_raw"":1.5,""entry_price_exec"":5.45,""exit_price_exec"":1.3,""raw_pnl"":-375.0,""execution_pnl"":-415.00000000000006,""slippage_cost"":40.00000000000006,""transaction_costs"":47.62616045},{""side"":""PE"",""strike"":19250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.8,""exit_price_raw"":4.25,""entry_price_exec"":8.0,""exit_price_exec"":4.05,""raw_pnl"":-355.0,""execution_pnl"":-395.0,""slippage_cost"":40.0,""transaction_costs"":48.12851347},{""side"":""PE"",""strike"":19050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.65,""exit_price_raw"":1.05,""entry_price_exec"":2.4499999999999997,""exit_price_exec"":1.25,""raw_pnl"":80.0,""execution_pnl"":59.999999999999986,""slippage_cost"":20.000000000000014,""transaction_costs"":47.401063789999995}]",2023-11-06/2023-11-12
2023-11-09,2023-11-09,19441.05,19450,50,2023-11-09 09:30:00,2023-11-09 15:10:00,-162.5,75.00000000000001,141.728815175,216.72881517500002,-237.5,-379.228815175,"[{""side"":""CE"",""strike"":19650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":0.75,""exit_price_raw"":0.1,""entry_price_exec"":0.95,""exit_price_exec"":0.0,""raw_pnl"":-65.0,""execution_pnl"":-95.0,""slippage_cost"":30.0,""transaction_costs"":47.24223073},{""side"":""PE"",""strike"":19250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.2,""exit_price_raw"":0.05,""entry_price_exec"":1.4,""exit_price_exec"":0.0,""raw_pnl"":-114.99999999999999,""execution_pnl"":-140.0,""slippage_cost"":25.000000000000014,""transaction_costs"":47.26223476},{""side"":""PE"",""strike"":19050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.45,""exit_price_raw"":0.1,""entry_price_exec"":0.25,""exit_price_exec"":0.30000000000000004,""raw_pnl"":17.5,""execution_pnl"":-2.500000000000002,""slippage_cost"":20.000000000000004,""transaction_costs"":47.224349685}]",2023-11-06/2023-11-12
2023-11-10,2023-11-16,19353.8,19350,50,2023-11-10 09:30:00,2023-11-10 15:10:00,9.999999999999744,100.00000000000024,150.50776242,250.50776242000023,-90.0000000000005,-240.50776242000052,"[{""side"":""CE"",""strike"":19550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":22.75,""exit_price_raw"":33.55,""entry_price_exec"":22.95,""exit_price_exec"":33.349999999999994,""raw_pnl"":1079.9999999999998,""execution_pnl"":1039.9999999999995,""slippage_cost"":40.00000000000023,""transaction_costs"":52.93767642},{""side"":""PE"",""strike"":19150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":23.5,""exit_price_raw"":11.35,""entry_price_exec"":23.7,""exit_price_exec"":11.15,""raw_pnl"":-1215.0,""execution_pnl"":-1255.0,""slippage_cost"":40.0,""transaction_costs"":49.83075099},{""side"":""PE"",""strike"":18950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.6,""exit_price_raw"":3.7,""entry_price_exec"":6.3999999999999995,""exit_price_exec"":3.9000000000000004,""raw_pnl"":144.99999999999997,""execution_pnl"":124.99999999999996,""slippage_cost"":20.000000000000014,""transaction_costs"":47.739335010000005}]",2023-11-06/2023-11-12
2023-11-13,2023-11-16,19448.9,19450,50,2023-11-13 09:30:00,2023-11-13 15:10:00,-577.4999999999999,99.99999999999979,145.35439059499998,245.35439059499976,-677.4999999999997,-822.8543905949996,"[{""side"":""CE"",""strike"":19650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":11.2,""exit_price_raw"":8.6,""entry_price_exec"":11.399999999999999,""exit_price_exec"":8.4,""raw_pnl"":-259.99999999999994,""execution_pnl"":-299.99999999999983,""slippage_cost"":39.999999999999886,""transaction_costs"":48.894977319999995},{""side"":""PE"",""strike"":19250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":12.45,""exit_price_raw"":8.6,""entry_price_exec"":12.649999999999999,""exit_price_exec"":8.4,""raw_pnl"":-384.99999999999994,""execution_pnl"":-424.99999999999983,""slippage_cost"":39.999999999999886,""transaction_costs"":48.95054407},{""side"":""PE"",""strike"":19050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":3.75,""exit_price_raw"":2.4,""entry_price_exec"":3.55,""exit_price_exec"":2.6,""raw_pnl"":67.5,""execution_pnl"":47.499999999999986,""slippage_cost"":20.000000000000014,""transaction_costs"":47.508869204999996}]",2023-11-13/2023-11-19
2023-11-15,2023-11-16,19628.5,19650,50,2023-11-15 09:30:00,2023-11-15 15:10:00,-450.0,100.00000000000003,143.07612625000002,243.07612625000004,-550.0,-693.07612625,"[{""side"":""CE"",""strike"":19850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.45,""exit_price_raw"":2.6,""entry_price_exec"":3.6500000000000004,""exit_price_exec"":2.4,""raw_pnl"":-85.00000000000001,""execution_pnl"":-125.00000000000004,""slippage_cost"":40.00000000000003,""transaction_costs"":47.70174307},{""side"":""PE"",""strike"":19450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.55,""exit_price_raw"":3.1,""entry_price_exec"":7.75,""exit_price_exec"":2.9,""raw_pnl"":-444.99999999999994,""execution_pnl"":-484.99999999999994,""slippage_cost"":40.0,""transaction_costs"":47.95472871},{""side"":""PE"",""strike"":19250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.85,""exit_price_raw"":1.25,""entry_price_exec"":2.65,""exit_price_exec"":1.45,""raw_pnl"":80.0,""execution_pnl"":60.0,""slippage_cost"":20.0,""transaction_costs"":47.41965447}]",2023-11-13/2023-11-19
2023-11-16,2023-11-16,19642.9,19650,50,2023-11-16 09:30:00,2023-11-16 15:10:00,-100.0,90.0,141.72629049,231.72629049,-190.0,-331.72629049,"[{""side"":""CE"",""strike"":19850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":0.8,""exit_price_raw"":0.3,""entry_price_exec"":1.0,""exit_price_exec"":0.09999999999999998,""raw_pnl"":-50.0,""execution_pnl"":-90.0,""slippage_cost"":40.0,""transaction_costs"":47.25859874},{""side"":""PE"",""strike"":19450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":0.8,""exit_price_raw"":0.1,""entry_price_exec"":1.0,""exit_price_exec"":0.0,""raw_pnl"":-70.0,""execution_pnl"":-100.0,""slippage_cost"":30.0,""transaction_costs"":47.2444534},{""side"":""PE"",""strike"":19250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.45,""exit_price_raw"":0.05,""entry_price_exec"":0.25,""exit_price_exec"":0.25,""raw_pnl"":20.0,""execution_pnl"":0.0,""slippage_cost"":20.0,""transaction_costs"":47.22323835}]",2023-11-13/2023-11-19
2023-11-17,2023-11-23,19762.55,19750,50,2023-11-17 09:30:00,2023-11-17 15:10:00,-287.5,100.00000000000036,153.15440075499998,253.15440075500032,-387.5000000000004,-540.6544007550003,"[{""side"":""CE"",""strike"":19950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":34.4,""exit_price_raw"":32.4,""entry_price_exec"":34.6,""exit_price_exec"":32.199999999999996,""raw_pnl"":-200.0,""execution_pnl"":-240.00000000000057,""slippage_cost"":40.00000000000057,""transaction_costs"":53.292887119999996},{""side"":""PE"",""strike"":19550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":26.05,""exit_price_raw"":24.8,""entry_price_exec"":26.25,""exit_price_exec"":24.6,""raw_pnl"":-125.0,""execution_pnl"":-164.99999999999986,""slippage_cost"":39.99999999999986,""transaction_costs"":51.846655389999995},{""side"":""PE"",""strike"":19350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":9.05,""exit_price_raw"":8.3,""entry_price_exec"":8.850000000000001,""exit_price_exec"":8.5,""raw_pnl"":37.5,""execution_pnl"":17.50000000000007,""slippage_cost"":19.99999999999993,""transaction_costs"":48.014858245}]",2023-11-13/2023-11-19
2023-11-20,2023-11-23,19731.75,19750,50,2023-11-20 09:30:00,2023-11-20 15:10:00,-579.9999999999999,99.99999999999976,149.48263289,249.48263288999976,-679.9999999999997,-829.4826328899996,"[{""side"":""CE"",""strike"":19950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":22.65,""exit_price_raw"":15.3,""entry_price_exec"":22.849999999999998,""exit_price_exec"":15.100000000000001,""raw_pnl"":-734.9999999999998,""execution_pnl"":-774.9999999999997,""slippage_cost"":39.999999999999886,""transaction_costs"":50.35170653},{""side"":""PE"",""strike"":19550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.85,""exit_price_raw"":22.75,""entry_price_exec"":22.05,""exit_price_exec"":22.55,""raw_pnl"":89.99999999999986,""execution_pnl"":50.0,""slippage_cost"":39.99999999999986,""transaction_costs"":51.36997164},{""side"":""PE"",""strike"":19350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.45,""exit_price_raw"":5.15,""entry_price_exec"":6.25,""exit_price_exec"":5.3500000000000005,""raw_pnl"":64.99999999999999,""execution_pnl"":44.99999999999997,""slippage_cost"":20.000000000000014,""transaction_costs"":47.76095472}]",2023-11-20/2023-11-26
2023-11-21,2023-11-23,19778.2,19800,50,2023-11-21 09:30:00,2023-11-21 15:10:00,-580.0000000000001,99.9999999999997,145.7784399,245.77843989999968,-679.9999999999998,-825.7784398999997,"[{""side"":""CE"",""strike"":20000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":11.25,""exit_price_raw"":9.35,""entry_price_exec"":11.45,""exit_price_exec"":9.15,""raw_pnl"":-190.00000000000003,""execution_pnl"":-229.9999999999999,""slippage_cost"":39.99999999999986,""transaction_costs"":49.00329004},{""side"":""PE"",""strike"":19600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":14.25,""exit_price_raw"":10.1,""entry_price_exec"":14.45,""exit_price_exec"":9.9,""raw_pnl"":-415.00000000000006,""execution_pnl"":-454.9999999999999,""slippage_cost"":39.99999999999983,""transaction_costs"":49.24274029},{""side"":""PE"",""strike"":19400,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":3.8,""exit_price_raw"":3.3,""entry_price_exec"":3.5999999999999996,""exit_price_exec"":3.5,""raw_pnl"":25.0,""execution_pnl"":4.999999999999982,""slippage_cost"":20.000000000000018,""transaction_costs"":47.53240957}]",2023-11-20/2023-11-26
2023-11-22,2023-11-23,19790.85,19800,50,2023-11-22 09:30:00,2023-11-22 15:10:00,-697.5,100.00000000000011,143.246568125,243.24656812500012,-797.5000000000001,-940.7465681250001,"[{""side"":""CE"",""strike"":20000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":6.6,""exit_price_raw"":3.2,""entry_price_exec"":6.8,""exit_price_exec"":3.0,""raw_pnl"":-339.99999999999994,""execution_pnl"":-380.0,""slippage_cost"":40.00000000000006,""transaction_costs"":47.92664332},{""side"":""PE"",""strike"":19600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.15,""exit_price_raw"":3.1,""entry_price_exec"":7.3500000000000005,""exit_price_exec"":2.9,""raw_pnl"":-405.00000000000006,""execution_pnl"":-445.0000000000001,""slippage_cost"":40.00000000000006,""transaction_costs"":47.93694735},{""side"":""PE"",""strike"":19400,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.3,""exit_price_raw"":1.35,""entry_price_exec"":2.0999999999999996,""exit_price_exec"":1.55,""raw_pnl"":47.499999999999986,""execution_pnl"":27.49999999999998,""slippage_cost"":20.000000000000007,""transaction_costs"":47.382977455}]",2023-11-20/2023-11-26
2023-11-23,2023-11-23,19858.7,19850,50,2023-11-23 09:30:00,2023-11-23 15:10:00,-227.5,75.00000000000001,141.771652895,216.771652895,-302.5,-444.271652895,"[{""side"":""CE"",""strike"":20050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.15,""exit_price_raw"":0.05,""entry_price_exec"":1.3499999999999999,""exit_price_exec"":0.0,""raw_pnl"":-109.99999999999999,""execution_pnl"":-135.0,""slippage_cost"":25.000000000000014,""transaction_costs"":47.260012090000004},{""side"":""PE"",""strike"":19650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.55,""exit_price_raw"":0.1,""entry_price_exec"":1.75,""exit_price_exec"":0.0,""raw_pnl"":-145.0,""execution_pnl"":-175.0,""slippage_cost"":30.0,""transaction_costs"":47.277793450000004},{""side"":""PE"",""strike"":19450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.6,""exit_price_raw"":0.05,""entry_price_exec"":0.39999999999999997,""exit_price_exec"":0.25,""raw_pnl"":27.499999999999996,""execution_pnl"":7.499999999999998,""slippage_cost"":20.0,""transaction_costs"":47.233847354999995}]",2023-11-20/2023-11-26
2023-11-24,2023-11-30,19830.4,19850,50,2023-11-24 09:30:00,2023-11-24 15:10:00,-575.0000000000002,99.99999999999964,148.93663283,248.93663282999967,-674.9999999999999,-823.9366328299999,"[{""side"":""CE"",""strike"":20050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.0,""exit_price_raw"":10.15,""entry_price_exec"":19.2,""exit_price_exec"":9.950000000000001,""raw_pnl"":-885.0,""execution_pnl"":-924.9999999999998,""slippage_cost"":39.99999999999977,""transaction_costs"":49.46096661},{""side"":""PE"",""strike"":19650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.85,""exit_price_raw"":24.65,""entry_price_exec"":22.05,""exit_price_exec"":24.45,""raw_pnl"":279.9999999999997,""execution_pnl"":239.99999999999986,""slippage_cost"":39.99999999999986,""transaction_costs"":51.6387331},{""side"":""PE"",""strike"":19450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.1,""exit_price_raw"":6.5,""entry_price_exec"":6.8999999999999995,""exit_price_exec"":6.7,""raw_pnl"":29.999999999999982,""execution_pnl"":9.999999999999964,""slippage_cost"":20.000000000000018,""transaction_costs"":47.83693312}]",2023-11-20/2023-11-26
2023-11-28,2023-11-30,19825.35,19850,50,2023-11-28 09:30:00,2023-11-28 15:10:00,-85.00000000000023,99.99999999999979,145.8790848,245.87908479999976,-185.00000000000003,-330.8790848,"[{""side"":""CE"",""strike"":20050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.55,""exit_price_raw"":15.2,""entry_price_exec"":9.75,""exit_price_exec"":15.0,""raw_pnl"":564.9999999999999,""execution_pnl"":525.0,""slippage_cost"":39.999999999999886,""transaction_costs"":49.755221649999996},{""side"":""PE"",""strike"":19650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":13.05,""exit_price_raw"":6.1,""entry_price_exec"":13.25,""exit_price_exec"":5.8999999999999995,""raw_pnl"":-695.0000000000001,""execution_pnl"":-735.0,""slippage_cost"":39.999999999999886,""transaction_costs"":48.62358261},{""side"":""PE"",""strike"":19450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":3.55,""exit_price_raw"":2.65,""entry_price_exec"":3.3499999999999996,""exit_price_exec"":2.85,""raw_pnl"":44.99999999999999,""execution_pnl"":24.99999999999998,""slippage_cost"":20.000000000000014,""transaction_costs"":47.50028054}]",2023-11-27/2023-12-03
2023-11-29,2023-11-30,19985.65,20000,50,2023-11-29 09:30:00,2023-11-29 15:10:00,847.5,99.99999999999974,145.176401305,245.17640130499976,747.5000000000003,602.3235986950003,"[{""side"":""CE"",""strike"":20200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.85,""exit_price_raw"":15.9,""entry_price_exec"":4.05,""exit_price_exec"":15.700000000000001,""raw_pnl"":1205.0,""execution_pnl"":1165.0000000000002,""slippage_cost"":39.99999999999977,""transaction_costs"":49.60085465},{""side"":""PE"",""strike"":19800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.85,""exit_price_raw"":4.25,""entry_price_exec"":8.049999999999999,""exit_price_exec"":4.05,""raw_pnl"":-359.99999999999994,""execution_pnl"":-399.9999999999999,""slippage_cost"":39.99999999999994,""transaction_costs"":48.130736139999996},{""side"":""PE"",""strike"":19600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.75,""exit_price_raw"":2.7,""entry_price_exec"":2.55,""exit_price_exec"":2.9000000000000004,""raw_pnl"":2.499999999999991,""execution_pnl"":-17.50000000000003,""slippage_cost"":20.00000000000002,""transaction_costs"":47.444810515}]",2023-11-27/2023-12-03
2023-11-30,2023-11-30,20111.5,20100,50,2023-11-30 09:30:00,2023-11-30 15:10:00,-442.5,85.00000000000006,141.950683435,226.95068343500006,-527.5,-669.450683435,"[{""side"":""CE"",""strike"":20300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.45,""exit_price_raw"":0.1,""entry_price_exec"":2.6500000000000004,""exit_price_exec"":0.0,""raw_pnl"":-235.0,""execution_pnl"":-265.00000000000006,""slippage_cost"":30.000000000000057,""transaction_costs"":47.31780151},{""side"":""PE"",""strike"":19900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.9,""exit_price_raw"":0.15,""entry_price_exec"":3.1,""exit_price_exec"":0.0,""raw_pnl"":-275.0,""execution_pnl"":-310.0,""slippage_cost"":35.0,""transaction_costs"":47.33780554},{""side"":""PE"",""strike"":19700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.45,""exit_price_raw"":0.1,""entry_price_exec"":1.25,""exit_price_exec"":0.30000000000000004,""raw_pnl"":67.5,""execution_pnl"":47.5,""slippage_cost"":20.0,""transaction_costs"":47.295076385}]",2023-11-27/2023-12-03
2023-12-01,2023-12-07,20226.85,20250,50,2023-12-01 09:30:00,2023-12-01 15:10:00,397.5000000000003,100.00000000000105,162.103405935,262.1034059350011,297.4999999999992,135.3965940649992,"[{""side"":""CE"",""strike"":20450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":50.5,""exit_price_raw"":55.6,""entry_price_exec"":50.7,""exit_price_exec"":55.4,""raw_pnl"":510.0000000000001,""execution_pnl"":469.99999999999955,""slippage_cost"":40.00000000000057,""transaction_costs"":57.290305739999994},{""side"":""PE"",""strike"":20050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":46.5,""exit_price_raw"":45.85,""entry_price_exec"":46.7,""exit_price_exec"":45.65,""raw_pnl"":-64.99999999999986,""execution_pnl"":-105.00000000000043,""slippage_cost"":40.00000000000057,""transaction_costs"":55.73332149000001},{""side"":""PE"",""strike"":19850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":20.1,""exit_price_raw"":21.05,""entry_price_exec"":19.900000000000002,""exit_price_exec"":21.25,""raw_pnl"":-47.499999999999964,""execution_pnl"":-67.49999999999989,""slippage_cost"":19.999999999999922,""transaction_costs"":49.079778704999995}]",2023-11-27/2023-12-03
2023-12-04,2023-12-07,20565.05,20550,50,2023-12-04 09:30:00,2023-12-04 15:10:00,3577.499999999999,100.00000000000027,159.016626615,259.0166266150003,3477.499999999999,3318.483373384999,"[{""side"":""CE"",""strike"":20750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":36.45,""exit_price_raw"":77.35,""entry_price_exec"":36.650000000000006,""exit_price_exec"":77.14999999999999,""raw_pnl"":4089.999999999999,""execution_pnl"":4049.9999999999986,""slippage_cost"":40.000000000000455,""transaction_costs"":59.74234692},{""side"":""PE"",""strike"":20350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":24.7,""exit_price_raw"":19.6,""entry_price_exec"":24.9,""exit_price_exec"":19.400000000000002,""raw_pnl"":-509.9999999999998,""execution_pnl"":-549.9999999999997,""slippage_cost"":39.999999999999886,""transaction_costs"":51.05108562},{""side"":""PE"",""strike"":20150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":11.1,""exit_price_raw"":11.15,""entry_price_exec"":10.9,""exit_price_exec"":11.35,""raw_pnl"":-2.5000000000000355,""execution_pnl"":-22.499999999999964,""slippage_cost"":19.99999999999993,""transaction_costs"":48.223194074999995}]",2023-12-04/2023-12-10
2023-12-05,2023-12-07,20749.75,20750,50,2023-12-05 09:30:00,2023-12-05 15:10:00,57.49999999999977,99.99999999999974,153.707482365,253.70748236499975,-42.49999999999997,-196.20748236499998,"[{""side"":""CE"",""strike"":20950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":30.8,""exit_price_raw"":48.3,""entry_price_exec"":31.0,""exit_price_exec"":48.099999999999994,""raw_pnl"":1749.9999999999995,""execution_pnl"":1709.9999999999995,""slippage_cost"":40.0,""transaction_costs"":55.38196394},{""side"":""PE"",""strike"":20550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":30.7,""exit_price_raw"":11.9,""entry_price_exec"":30.9,""exit_price_exec"":11.700000000000001,""raw_pnl"":-1879.9999999999998,""execution_pnl"":-1919.9999999999995,""slippage_cost"":39.99999999999977,""transaction_costs"":50.22861484},{""side"":""PE"",""strike"":20350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":10.65,""exit_price_raw"":6.9,""entry_price_exec"":10.450000000000001,""exit_price_exec"":7.1000000000000005,""raw_pnl"":187.5,""execution_pnl"":167.50000000000003,""slippage_cost"":19.99999999999997,""transaction_costs"":48.096903585}]",2023-12-04/2023-12-10
