day,expiry,bucket,feature,threshold,side,friction,raw_gross,execution_gross,slippage_cost,transaction_costs,net_pnl,null_seed
2021-07-20,2021-07-29,1,JOINT,0.2,PUT,base,487.5000000000007,447.5000000000016,39.99999999999915,113.842124455,333.6578755450016,101
2021-07-22,2021-07-29,1,JOINT,0.2,CALL,base,1327.5000000000002,1287.4999999999998,40.00000000000034,108.467822975,1179.0321770249998,101
2021-07-28,2021-08-05,1,JOINT,0.2,PUT,base,-687.5000000000001,-727.4999999999999,39.99999999999977,109.85621200499999,-837.3562120049999,101
2021-08-02,2021-08-12,1,JOINT,0.2,CALL,base,289.9999999999992,249.9999999999993,39.999999999999886,109.89109468999999,140.1089053099993,101
2021-08-05,2021-08-12,1,JOINT,0.2,CALL,base,1165.0,1125.0000000000002,39.99999999999977,112.01186924,1012.9881307600002,101
2021-08-16,2021-08-26,1,JOINT,0.2,PUT,base,-867.4999999999998,-907.4999999999995,39.99999999999977,110.21044065500001,-1017.7104406549995,101
2021-08-23,2021-09-02,1,JOINT,0.2,PUT,base,312.4999999999993,272.5000000000001,39.999999999999204,114.338208205,158.1617917950001,101
2021-08-25,2021-09-02,1,JOINT,0.2,PUT,base,757.5,717.5000000000001,39.99999999999983,112.40216199500001,605.0978380050001,101
2021-08-26,2021-09-02,1,JOINT,0.2,PUT,base,92.5000000000004,52.499999999999886,40.00000000000051,108.528817115,-56.02881711500011,101
2021-08-30,2021-09-09,1,JOINT,0.2,PUT,base,-922.4999999999998,-962.5000000000003,40.00000000000057,108.673272905,-1071.1732729050004,101
2021-09-02,2021-09-09,1,JOINT,0.2,PUT,base,-1312.5,-1352.5000000000005,40.000000000000455,105.128505165,-1457.6285051650004,101
2021-09-09,2021-09-16,1,JOINT,0.2,PUT,base,-722.4999999999999,-762.5000000000003,40.000000000000455,108.193961825,-870.6939618250003,101
2021-09-13,2021-09-23,1,JOINT,0.2,CALL,base,620.000000000001,580.0000000000019,39.99999999999915,115.82355082999999,464.17644917000194,101
2021-09-14,2021-09-23,1,JOINT,0.2,CALL,base,-602.5000000000003,-642.5000000000007,40.00000000000034,106.207187025,-748.7071870250006,101
2021-09-15,2021-09-23,1,JOINT,0.2,CALL,base,1754.9999999999995,1714.9999999999995,40.0,115.07267823000001,1599.9273217699995,101
2021-09-23,2021-09-30,1,JOINT,0.2,PUT,base,-1747.5000000000005,-1787.5000000000005,40.0,108.733267235,-1896.2332672350005,101
2021-09-27,2021-10-07,1,JOINT,0.2,PUT,base,230.00000000000114,190.00000000000193,39.999999999999204,121.82044959999999,68.17955040000194,101
2021-09-30,2021-10-07,1,JOINT,0.2,CALL,base,-260.0,-299.9999999999993,39.99999999999932,118.00409370000001,-418.0040936999993,101
2021-10-05,2021-10-14,1,JOINT,0.2,PUT,base,-1817.4999999999995,-1857.4999999999995,40.0,110.832597765,-1968.3325977649995,101
2021-10-06,2021-10-14,1,JOINT,0.2,PUT,base,2262.5,2222.500000000001,39.99999999999909,126.51272892499998,2095.987271075001,101
2021-10-07,2021-10-14,1,JOINT,0.2,PUT,base,-127.49999999999989,-167.49999999999966,39.99999999999977,111.54070368500001,-279.0407036849997,101
2021-10-13,2021-10-21,1,JOINT,0.2,PUT,base,-817.5000000000003,-857.5000000000002,39.999999999999886,113.023292655,-970.5232926550002,101
2021-10-19,2021-10-28,1,JOINT,0.2,PUT,base,1497.5000000000005,1457.5000000000018,39.999999999998636,127.591776965,1329.9082230350018,101
2021-11-09,2021-11-18,1,JOINT,0.2,CALL,base,-320.00000000000034,-359.99999999999955,39.999999999999204,116.19028842,-476.19028841999955,101
2021-11-18,2021-11-25,1,JOINT,0.2,PUT,base,684.9999999999995,645.0000000000003,39.99999999999915,112.99675878000001,532.0032412200003,101
2021-11-23,2021-12-02,1,JOINT,0.2,CALL,base,1325.0000000000016,1285.000000000003,39.999999999998636,128.78389988,1156.216100120003,101
2021-12-02,2021-12-09,1,JOINT,0.2,PUT,base,-1237.5,-1277.5000000000005,40.000000000000455,114.51134453499999,-1392.0113445350005,101
2021-12-07,2021-12-16,1,JOINT,0.2,CALL,base,1332.5000000000005,1292.5000000000018,39.999999999998636,129.091959765,1163.4080402350019,101
2021-12-14,2021-12-23,1,JOINT,0.2,CALL,base,-292.4999999999998,-332.4999999999989,39.99999999999915,119.236230595,-451.7362305949989,101
2021-12-15,2021-12-23,1,JOINT,0.2,PUT,base,142.49999999999972,102.50000000000057,39.99999999999915,120.646304455,-18.146304454999438,101
2021-12-16,2021-12-23,1,JOINT,0.2,CALL,base,-982.5000000000009,-1022.5000000000007,39.99999999999977,113.710133205,-1136.2101332050006,101
2021-12-28,2022-01-06,1,JOINT,0.2,PUT,base,-577.4999999999998,-617.4999999999995,39.99999999999977,115.98871436499999,-733.4887143649995,101
2022-01-05,2022-01-13,1,JOINT,0.2,PUT,base,-1385.0000000000002,-1425.0,39.99999999999977,111.91379839,-1536.91379839,101
2022-01-11,2022-01-20,1,JOINT,0.2,PUT,base,-380.00000000000045,-419.99999999999955,39.99999999999909,120.52535055000001,-540.5253505499995,101
2022-01-12,2022-01-20,1,JOINT,0.2,PUT,base,-584.9999999999993,-624.9999999999991,39.99999999999977,114.11438969,-739.1143896899991,101
2022-01-19,2022-01-27,1,JOINT,0.2,CALL,base,-1419.9999999999993,-1459.999999999999,39.99999999999977,115.08512501,-1575.085125009999,101
2022-01-31,2022-02-10,1,JOINT,0.2,CALL,base,417.50000000000114,377.5000000000034,39.999999999997726,148.159103425,229.3408965750034,101
2022-02-08,2022-02-17,1,JOINT,0.2,PUT,base,-397.5000000000009,-437.4999999999991,39.99999999999818,123.651716465,-561.1517164649991,101
2022-02-09,2022-02-17,1,JOINT,0.2,CALL,base,467.50000000000114,427.500000000002,39.99999999999915,121.73346345499999,305.766536545002,101
2022-02-16,2022-02-24,1,JOINT,0.2,PUT,base,512.5000000000001,472.50000000000216,39.999999999997954,127.955280235,344.5447197650021,101
2022-02-17,2022-02-24,1,JOINT,0.2,CALL,base,107.50000000000028,67.50000000000114,39.99999999999915,121.84237132500002,-54.34237132499888,101
2022-02-21,2022-03-03,1,JOINT,0.2,PUT,base,-322.49999999999955,-362.49999999999727,39.999999999997726,135.679080065,-498.17908006499727,101
2022-02-24,2022-03-03,1,JOINT,0.2,PUT,base,1855.0,1815.0,40.0,159.52501740999998,1655.47498259,101
2022-02-28,2022-03-10,1,JOINT,0.2,PUT,base,-1644.999999999999,-1684.9999999999964,39.99999999999727,146.80324417000003,-1831.8032441699963,101
2022-03-02,2022-03-10,1,JOINT,0.2,PUT,base,394.99999999999886,355.00000000000114,39.999999999997726,157.90597409,197.09402591000114,101
2022-03-08,2022-03-17,1,JOINT,0.2,PUT,base,-1122.5,-1162.4999999999968,39.99999999999682,140.82180736499998,-1303.3218073649969,101
2022-03-15,2022-03-24,1,JOINT,0.2,PUT,base,582.4999999999991,542.5000000000009,39.99999999999818,153.002990175,389.4970098250009,101
2022-03-16,2022-03-24,1,JOINT,0.2,CALL,base,119.99999999999886,80.00000000000114,39.999999999997726,136.17952427,-56.179524269998865,101
2022-03-23,2022-03-31,1,JOINT,0.2,CALL,base,-717.4999999999998,-757.4999999999984,39.999999999998636,125.96907690500001,-883.4690769049985,101
2022-03-29,2022-04-07,1,JOINT,0.2,PUT,base,-527.5,-567.4999999999991,39.99999999999909,121.664531085,-689.1645310849991,101
2022-03-30,2022-04-07,1,JOINT,0.2,CALL,base,369.99999999999886,330.00000000000114,39.999999999997726,131.13256523,198.86743477000113,101
2022-04-11,2022-04-21,1,JOINT,0.2,CALL,base,67.49999999999977,27.500000000000682,39.99999999999909,123.11037591500002,-95.61037591499934,101
2022-04-18,2022-04-28,1,JOINT,0.2,CALL,base,-404.9999999999998,-444.9999999999982,39.99999999999841,128.05174628999998,-573.0517462899982,101
2022-04-20,2022-04-28,1,JOINT,0.2,CALL,base,284.99999999999943,245.00000000000028,39.99999999999915,122.63258083,122.36741917000029,101
2022-04-21,2022-04-28,1,JOINT,0.2,PUT,base,-1292.5000000000005,-1332.5000000000002,39.99999999999977,109.01900961500002,-1441.5190096150002,101
2022-05-10,2022-05-19,1,JOINT,0.2,CALL,base,-269.999999999999,-309.99999999999716,39.99999999999818,126.09083717000001,-436.09083716999714,101
2022-05-17,2022-05-26,1,JOINT,0.2,PUT,base,-1655.0,-1694.999999999999,39.99999999999909,119.92091856,-1814.920918559999,101
2022-05-23,2022-06-02,1,JOINT,0.2,CALL,base,-537.4999999999998,-577.4999999999977,39.999999999997954,130.45307272500003,-707.9530727249978,101
