entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,8753.908167283333,7750.48760026725,0.75,2.990248238960472,-21786.766167483496,-19166.293840014077,-21786.7661674835,1.0,19922.67604166667,39384.31250000002,106743.0,1696.1019925999954,105046.8980074,0.0158895851962189,False,stress,2,oos
THU,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,8656.2725700247,12460.42892488175,0.9,2.304435990960483,-66360.2708757745,-34301.06121435108,-66360.2708757745,1.0,28050.002499999995,51601.06250000001,88068.5,1505.774299753005,86562.72570024699,0.0170977625343114,False,stress,2,oos
MON,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,8642.57292665668,9792.437485018,0.8181818181818182,8.991420224784788,-8148.338710823002,-5948.148108791496,-8148.338710823,1.0,23528.404545454545,36227.75000000002,96599.75,1531.447806776502,95068.30219322348,0.015853537993385,False,stress,2,oos
WED,09:20,nearest_weekly,delta020,touch,add_short,no_stop,12,12,12,8620.570203138,7750.48760026725,0.8333333333333334,3.0198623251570367,-32058.094428827,-24962.329856555625,-32058.094428827,1.0,19486.661458333336,39384.31250000002,105098.5,1651.657562344003,103446.842437656,0.0157153295465111,False,stress,2,oos
THU,09:20,second_nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,8553.41585458045,12144.1624624055,0.9,2.337716412006466,-63940.4269680075,-31725.261804561003,-63940.4269680075,1.0,26885.88499999999,51176.93749999998,86979.75,1445.5914541954962,85534.1585458045,0.0166198621425733,False,stress,2,oos
WED,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,8544.390016468833,8978.246373732498,0.75,3.593252591411376,-12591.84950134701,-14907.507990764,-17737.757255606994,1.0,19124.259375,38588.06250000002,104162.5,1629.8198023740033,102532.680197626,0.0156468959786295,False,stress,2,oos
TUE,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,8336.1733886263,6905.492340363,1.0,inf,0.0,3664.4299294859993,3574.648158731999,1.0,19601.44875000001,29374.312500000025,84643.0,1281.2661137370003,83361.73388626298,0.0151372956267736,False,stress,2,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,8254.034166593252,6432.552543889251,1.0,inf,0.0,4229.878067813925,4044.497264424,1.0,18399.046249999992,27857.374999999996,83801.25,1260.9083340675002,82540.3416659325,0.0150464143919989,False,stress,2,oos
WED,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,12,12,12,8241.113181728082,9490.7679361945,0.9166666666666666,5.140031038342355,0.0,-8105.46818128465,-23887.1054986905,1.0,25120.509374999998,35637.87499999998,100457.5,1564.141819263,98893.358180737,0.0155701845980937,False,stress,2,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,8222.342406724501,6244.414545698252,1.0,inf,0.0,4229.878067813925,4044.497264424,1.0,18046.486249999994,27857.374999999996,83460.0,1236.575932755,82223.42406724501,0.0148163902798346,False,stress,2,oos
TUE,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,8218.05599048866,11008.8469560805,0.7,2.478398179399326,-55365.534232149,-29256.5397844723,-43420.4938000525,1.0,29556.5725,42423.87500000001,83768.1,1587.540095113402,82180.5599048866,0.0189516068182685,False,stress,2,oos
TUE,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,8204.16673982175,9937.758800456,0.9,4.041014307118683,-26978.38915330549,-11606.575649895194,-26978.38915330549,1.0,28481.261250000003,59379.93750000002,83424.25,1382.5826017824993,82041.6673982175,0.0165729101763875,False,stress,2,oos
THU,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,8202.4702750472,12299.8628747015,0.9,2.275453707938555,-64310.2154472105,-31918.196154504378,-64310.2154472105,1.0,26933.74125,51601.06250000001,83473.0,1448.2972495280064,82024.702750472,0.0173504875771567,False,stress,2,oos
TUE,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,8193.755486547252,6905.492340363,1.0,inf,0.0,3561.280795626474,3550.3438621765,1.0,19601.44875000001,29374.312500000025,83216.25,1278.6951345274988,81937.55486547251,0.0153659307470295,False,stress,2,oos
MON,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,11,11,11,8093.046426140182,14242.874269812,0.8181818181818182,2.603769135752652,-37935.977182765,-27754.46562193725,-37935.977182765,1.0,26185.14659090909,39645.9375,90701.0,1677.4893124579958,89023.510687542,0.0184947168438936,False,stress,2,oos
WED,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,8085.957423271918,9858.934536102752,0.5833333333333334,2.360763525509069,-25297.872092035992,-23041.328891866,-31366.230780026,1.0,29855.285416666666,61545.25000000002,98923.5,1892.0109207369944,97031.48907926305,0.0191260006038706,False,stress,2,oos
MON,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,11,11,11,8081.261433252591,8705.7783575355,0.9090909090909092,13.234163329818523,-7266.036374479001,-1256.95192387925,-7266.036374478999,1.0,23222.756818181813,36880.18749999999,90320.75,1426.8742342214991,88893.87576577847,0.0157978563532909,False,stress,2,oos
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,8055.427534481419,7778.059548278,0.75,2.8812787063126,-18311.914049181,-19156.678318803974,-20189.1679816765,1.0,19317.228125,38467.000000000015,98312.5,1647.369586222997,96665.130413777,0.0167564611440355,False,stress,2,oos
MON,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,11,11,11,8028.52352748068,8543.5904280605,0.8181818181818182,5.482415839286627,-12565.483526848504,-9851.13407241825,-12565.4835268485,1.0,23722.62159090909,37401.0,89768.25,1454.4911977125012,88313.75880228748,0.0162027353514466,False,stress,2,oos
THU,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,7965.09404799575,12144.1624624055,0.9,2.2070064892281454,-65990.4823965715,-32852.7922902712,-65990.4823965715,1.0,27387.945,51176.93749999998,81110.25,1459.3095200425005,79650.9404799575,0.0179916782409436,False,stress,2,oos
TUE,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,10,10,10,7841.198476337949,8600.35235071625,0.8,4.075429445571992,-13971.140326585495,-12870.4363013013,-13971.1403265855,1.0,25616.38625,39541.93749999998,79693.25,1281.2652366204966,78411.9847633795,0.016077462477945,False,stress,2,oos
