variant_id,entry_date,adjust_date,exit_date,near_expiry,far_expiry,entry_ts,reason,exit_ts,net_pnl,active_legs
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 13:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5521.2121315885,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 13:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5521.2121315885,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 13:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5521.2121315885,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,STOP_POST_ADJUST,2026-02-01 12:09:00,-4065.9994302239993,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-4486.0072037275,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-4486.0072037275,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3461.8021120449994,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3461.8021120449994,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3461.8021120449994,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-2892.7992833324997,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-2892.7992833324997,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-2892.7992833324997,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,STOP_POST_ADJUST,2026-02-01 12:10:00,-4991.593471258,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5180.646819371501,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5180.646819371501,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3993.8694909139995,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3993.8694909139995,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3993.8694909139995,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3164.7510833614997,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3164.7510833614997,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-3164.7510833614997,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,STOP_POST_ADJUST,2026-02-01 11:33:00,-5903.6232790055,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-6798.914250853499,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-6798.914250853499,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5156.934659425999,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5156.934659425999,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-5156.934659425999,6
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-4035.1862256785007,6
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-4035.1862256785007,6
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-10,2026-01-29 14:00:00,PRE_EXPIRY_EXIT,2026-02-02 15:15:00,-4035.1862256785007,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,365.0275022185017,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,365.0275022185017,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,365.0275022185017,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,137.42637073350147,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,137.42637073350147,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,137.42637073350147,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,755.200870478501,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,755.200870478501,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,755.200870478501,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,827.158185642,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,827.158185642,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,827.158185642,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,502.01371209199965,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,502.01371209199965,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,502.01371209199965,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1363.6465669995,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1363.6465669995,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1363.6465669995,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1514.405886132,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1514.405886132,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1514.405886132,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,896.6313863869996,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,896.6313863869996,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,896.6313863869996,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1937.093701747,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1937.093701747,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 09:30:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,1937.093701747,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,493.5143791784999,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,493.5143791784999,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,493.5143791784999,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,200.88435298349987,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,200.88435298349987,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,200.88435298349987,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,948.7166421485001,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,948.7166421485001,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,948.7166421485001,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,479.9484256085009,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,479.9484256085009,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,479.9484256085009,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-40.28273207149891,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-40.28273207149891,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-40.28273207149891,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,837.6073465135019,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,837.6073465135019,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,837.6073465135019,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,779.5068722569995,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,779.5068722569995,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,779.5068722569995,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-114.640430005501,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-114.640430005501,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-114.640430005501,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,942.0791090319981,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,942.0791090319981,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 10:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,942.0791090319981,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-768.4751581364994,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-768.4751581364994,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-768.4751581364994,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1093.6196316864998,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1093.6196316864998,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1093.6196316864998,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-231.98677677899923,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-231.98677677899923,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-231.98677677899923,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-932.9005513335001,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-932.9005513335001,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-932.9005513335001,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1550.6750510785005,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1550.6750510785005,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1550.6750510785005,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-510.2127357185002,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-510.2127357185002,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-510.2127357185002,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-761.5933447760003,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-761.5933447760003,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-761.5933447760003,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1509.4256339410003,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1509.4256339410003,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-1509.4256339410003,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-322.6483054835014,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-322.6483054835014,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-02-04,2026-02-05,2026-02-09,2026-02-10,2026-02-17,2026-02-04 11:00:00,PRE_EXPIRY_EXIT,2026-02-09 15:15:00,-322.6483054835014,6
