variant_id,trades,total_net,mean_trade,win_rate,mean_active_day_net,median_active_day_net,profit_factor,max_drawdown,active_days,mean_weekly_net,median_weekly_net,positive_week_rate,completed_weeks,execution_coverage,target_qualified
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,31,-52418.03506931837,-1690.9043570747863,0.3870967741935484,-1690.9043570747863,-1093.6196316864998,0.24714817790331434,-39432.938244825884,31,-1690.9043570747863,-1093.6196316864998,0.3870967741935484,31,0.96875,False
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,31,-52547.180924999884,-1695.0703524193511,0.3870967741935484,-1695.0703524193511,-1946.199300270002,0.38333400877787255,-46681.49872207459,31,-1695.0703524193511,-1946.199300270002,0.3870967741935484,31,0.96875,False
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-54079.06012158684,-1744.485810373769,0.3225806451612903,-1744.485810373769,-1205.6030647205707,0.292869114432505,-44629.85816281685,31,-1744.485810373769,-1205.6030647205707,0.3225806451612903,31,0.96875,False
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-54465.03518474008,-1756.9366188625834,0.3548387096774194,-1756.9366188625834,-1427.3319012975,0.34822457144836233,-41230.61634947258,31,-1756.9366188625834,-1427.3319012975,0.3548387096774194,31,0.96875,False
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,31,-54719.07983192559,-1765.1316074814706,0.22580645161290322,-1765.1316074814706,-1273.297447222499,0.21212223378193318,-41436.812931605586,31,-1765.1316074814706,-1273.297447222499,0.22580645161290322,31,0.96875,False
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,31,-54760.35534391139,-1766.4630756100448,0.41935483870967744,-1766.4630756100448,-1467.7456047479905,0.3437781974492171,-48478.47760156004,31,-1766.4630756100448,-1467.7456047479905,0.41935483870967744,31,0.96875,False
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,31,-55199.47744257986,-1780.6283045993503,0.3225806451612903,-1780.6283045993503,-497.8840096878396,0.25374421349499215,-41912.29009204235,31,-1780.6283045993503,-497.8840096878396,0.3225806451612903,31,0.96875,False
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,31,-55253.32429329514,-1782.3652997837141,0.3225806451612903,-1782.3652997837141,-1281.1635446714354,0.2605786682390569,-42964.95963105371,31,-1782.3652997837141,-1281.1635446714354,0.3225806451612903,31,0.96875,False
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,31,-55437.493275837485,-1788.306234704435,0.3225806451612903,-1788.306234704435,-2834.296659487499,0.26251285006539704,-53503.78882122676,31,-1788.306234704435,-2834.296659487499,0.3225806451612903,31,0.96875,False
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,31,-55782.29505812971,-1799.428872842894,0.3548387096774194,-1799.428872842894,-1345.485396555,0.2798384098358208,-46159.362101218714,31,-1799.428872842894,-1345.485396555,0.3548387096774194,31,0.96875,False
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,32,-57634.103395337166,-1801.0657311042864,0.40625,-1801.0657311042864,-1832.21814188625,0.3083659962028409,-47200.06147032425,32,-1801.0657311042864,-1832.21814188625,0.40625,32,1.0,False
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,31,-55961.74108209296,-1805.2174542610633,0.3548387096774194,-1805.2174542610633,-1158.5145609225,0.347214108202515,-46512.53912332296,31,-1805.2174542610633,-1158.5145609225,0.3548387096774194,31,0.96875,False
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-56184.29479093834,-1812.3966061593012,0.3225806451612903,-1812.3966061593012,-1955.7263750325005,0.20821252574758797,-43119.18497720081,31,-1812.3966061593012,-1955.7263750325005,0.3225806451612903,31,0.96875,False
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,31,-57170.33687906961,-1844.2044154538585,0.41935483870967744,-1844.2044154538585,-748.2849004305053,0.2630984222214187,-44902.986863582075,31,-1844.2044154538585,-748.2849004305053,0.41935483870967744,31,0.96875,False
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,31,-57322.55437696662,-1849.1146573215037,0.3870967741935484,-1849.1146573215037,-1276.4515497374985,0.34688695405281617,-44088.135541699114,31,-1849.1146573215037,-1276.4515497374985,0.3870967741935484,31,0.96875,False
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-57607.316984030724,-1858.3005478719588,0.3548387096774194,-1858.3005478719588,-1579.6436290887546,0.20138482933629254,-45339.9669685432,31,-1858.3005478719588,-1579.6436290887546,0.3548387096774194,31,0.96875,False
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-58335.241482008256,-1881.7819832905889,0.3225806451612903,-1881.7819832905889,-1740.02294631,0.21095196685458062,-48548.38949301326,31,-1881.7819832905889,-1740.02294631,0.3225806451612903,31,0.96875,False
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-59288.3519270807,-1912.5274815187322,0.3225806451612903,-1912.5274815187322,-1895.9421795317598,0.19220456998615676,-53483.9626803207,31,-1912.5274815187322,-1895.9421795317598,0.3225806451612903,31,0.96875,False
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-60101.55080576326,-1938.7597034117182,0.3225806451612903,-1938.7597034117182,-2266.8189410924997,0.20883571448800814,-57054.685606375744,31,-1938.7597034117182,-2266.8189410924997,0.3225806451612903,31,0.96875,False
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,32,-62577.62695057119,-1955.5508422053497,0.1875,-1955.5508422053497,-2426.9121461925006,0.18211247891552146,-54055.17875336119,32,-1955.5508422053497,-2426.9121461925006,0.1875,32,1.0,False
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-60692.86206994177,-1957.8342603207025,0.3225806451612903,-1957.8342603207025,-2292.393423052499,0.14016598589966286,-56030.82305151676,31,-1957.8342603207025,-2292.393423052499,0.3225806451612903,31,0.96875,False
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-60725.13154076634,-1958.8752109924626,0.3548387096774194,-1958.8752109924626,-1536.3044513422144,0.2507009472143389,-51591.989463801336,31,-1958.8752109924626,-1536.3044513422144,0.3548387096774194,31,0.96875,False
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-63140.305615128236,-2036.784052100911,0.3548387096774194,-2036.784052100911,-2270.219679576,0.27314462394179584,-48650.50043093824,31,-2036.784052100911,-2270.219679576,0.3548387096774194,31,0.96875,False
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,31,-63565.094173159196,-2050.486908811587,0.3870967741935484,-2050.486908811587,-1405.8108653625,0.24734813851899987,-48172.88418728919,31,-2050.486908811587,-1405.8108653625,0.3870967741935484,31,0.96875,False
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-64072.097183928316,-2066.841844642849,0.3548387096774194,-2066.841844642849,-2135.353116726477,0.2877892063532404,-53087.3910725908,31,-2066.841844642849,-2135.353116726477,0.3548387096774194,31,0.96875,False
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-64274.916147653355,-2073.384391859786,0.2903225806451613,-2073.384391859786,-1955.9404873799997,0.20148090040646602,-59338.96860526085,31,-2073.384391859786,-1955.9404873799997,0.2903225806451613,31,0.96875,False
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,31,-64340.65533721648,-2075.505010877951,0.3548387096774194,-2075.505010877951,-1026.53495673,0.3362008060353351,-52208.10520531863,31,-2075.505010877951,-1026.53495673,0.3548387096774194,31,0.96875,False
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,32,-66614.15851543305,-2081.692453607283,0.21875,-2081.692453607283,-2182.92646598075,0.12448689204512219,-58091.71031822306,32,-2081.692453607283,-2182.92646598075,0.21875,32,1.0,False
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,31,-64690.88418012773,-2086.8027154879915,0.3225806451612903,-2086.8027154879915,-1825.8938524068826,0.30878395956452076,-54181.86472396286,31,-2086.8027154879915,-1825.8938524068826,0.3225806451612903,31,0.96875,False
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,32,-69527.17593943646,-2172.7242481073895,0.28125,-2172.7242481073895,-2418.357606059999,0.1644642412649485,-58876.279290469,32,-2172.7242481073895,-2418.357606059999,0.28125,32,1.0,False
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-68121.27544082866,-2197.460498091247,0.25806451612903225,-2197.460498091247,-2077.8821120025004,0.1275913776207286,-62172.25568799116,31,-2197.460498091247,-2077.8821120025004,0.25806451612903225,31,0.96875,False
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-68182.11206968244,-2199.422969989756,0.3548387096774194,-2199.422969989756,-1703.6416342875,0.2074791885203916,-53122.46790194995,31,-2199.422969989756,-1703.6416342875,0.3548387096774194,31,0.96875,False
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,32,-71271.17443112745,-2227.224200972733,0.34375,-2227.224200972733,-2107.288325676678,0.20056874927596594,-55512.74357798245,32,-2227.224200972733,-2107.288325676678,0.34375,32,1.0,False
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,31,-69853.08035390996,-2253.3251727067727,0.25806451612903225,-2253.3251727067727,-1533.6767611780895,0.19861418596190333,-53597.98695746497,31,-2253.3251727067727,-1533.6767611780895,0.25806451612903225,31,0.96875,False
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-70226.73130482744,-2265.378429187982,0.22580645161290322,-2265.378429187982,-2459.129959237499,0.1188715318369021,-66842.21607521492,31,-2265.378429187982,-2459.129959237499,0.22580645161290322,31,0.96875,False
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,31,-73609.11453724463,-2374.487565717569,0.1935483870967742,-2374.487565717569,-3150.162702165,0.07501477839253091,-68681.52122784963,31,-2374.487565717569,-3150.162702165,0.1935483870967742,31,0.96875,False
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,31,-77370.04787387648,-2495.807995931499,0.3548387096774194,-2495.807995931499,-1550.6750510785005,0.1716357830970674,-61452.60450765649,31,-2495.807995931499,-1550.6750510785005,0.3548387096774194,31,0.96875,False
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,32,-81421.16430650285,-2544.411384578214,0.21875,-2544.411384578214,-2232.5425249237496,0.12936631161338358,-65662.73345335784,32,-2544.411384578214,-2232.5425249237496,0.21875,32,1.0,False
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,32,-84393.23638500163,-2637.288637031301,0.25,-2637.288637031301,-2465.5955411512505,0.08166316778503437,-73254.62302570912,32,-2637.288637031301,-2465.5955411512505,0.25,32,1.0,False
