entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,week,net_pnl,gross_pnl,cost,capital_proxy,regime,fold,stage
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W26,6292.4142616265,6399.25,106.83573837350012,13150.79999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W27,-3503.0139392795,-3337.75,165.26393927949994,14555.9375,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W20,7881.8636758025,7991.75,109.88632419749956,15160.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W21,9756.7561405335,9870.25,113.4938594665,20753.85000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W22,-4039.204976993001,-3874.000000000001,165.20497699299997,14227.687499999987,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W23,6380.003448864,6487.0,106.99655113599964,12484.54999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W24,-15296.360636606496,-15089.749999999996,206.6106366064996,15984.312500000024,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W25,4946.254446984,5050.5,104.24555301599958,10845.25,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W26,6292.4142616265,6399.25,106.83573837350012,13150.79999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W27,-3503.0139392795,-3337.75,165.26393927949994,14555.9375,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W20,7881.8636758025,7991.75,109.88632419749956,15160.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W21,9756.7561405335,9870.25,113.4938594665,20753.85000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W22,-3260.695519106001,-3113.500000000001,147.19551910600012,14227.687499999987,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W23,6380.003448864,6487.0,106.99655113599964,12484.54999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W24,-29711.4087313735,-29545.75,165.6587313734999,15984.312500000024,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W25,4946.254446984,5050.5,104.24555301599958,10845.25,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W26,6292.4142616265,6399.25,106.83573837350012,13150.79999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,2026-W27,1054.8674282975,1205.75,150.88257170249994,14555.9375,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W20,7881.8636758025,7991.75,109.88632419749956,15160.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W21,9756.7561405335,9870.25,113.4938594665,20753.85000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W22,-11187.764532905,-11037.0,150.7645329049992,14227.687499999987,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W23,6380.003448864,6487.0,106.99655113599964,12484.54999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W24,-28150.7060543335,-27985.75,164.9560543334992,15984.312500000024,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W25,4946.254446984,5050.5,104.24555301599958,10845.25,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W26,6292.4142616265,6399.25,106.83573837350012,13150.79999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,2026-W27,-13365.37501477,-13208.0,157.37501476999932,14555.9375,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W20,7881.8636758025,7991.75,109.88632419749956,15160.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W21,9756.7561405335,9870.25,113.4938594665,20753.85000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W22,-3834.3627506315,-3669.25,165.11275063150015,14227.687499999987,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W23,6380.003448864,6487.0,106.99655113599964,12484.54999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W24,-3998.60999788,-3796.0,202.6099978799998,15984.312500000024,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W25,4946.254446984,5050.5,104.24555301599958,10845.25,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W26,6292.4142616265,6399.25,106.83573837350012,13150.79999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,2026-W27,-3503.0139392795,-3337.75,165.26393927949994,14555.9375,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W20,7881.8636758025,7991.75,109.88632419749956,15160.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W21,9756.7561405335,9870.25,113.4938594665,20753.85000000001,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W22,-3834.3627506315,-3669.25,165.11275063150015,14227.687499999987,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W23,6380.003448864,6487.0,106.99655113599964,12484.54999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W24,-3998.60999788,-3796.0,202.6099978799998,15984.312500000024,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W25,4946.254446984,5050.5,104.24555301599958,10845.25,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W26,6292.4142616265,6399.25,106.83573837350012,13150.79999999998,stress,3,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,2026-W27,-3503.0139392795,-3337.75,165.26393927949994,14555.9375,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W22,5800.826731271999,5934.499999999999,133.67326872800004,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W24,-11223.7243582545,-11053.25,170.47435825449975,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,2026-W27,5056.826555508999,5199.999999999999,143.17344449099983,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W22,-7735.017528139501,-7595.250000000001,139.76752813950043,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W24,-11526.110501931,-11355.5,170.61050193099982,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W27,-9802.363515476,-9652.500000000002,149.86351547599952,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W22,-1076.4425600734996,-926.2499999999995,150.1925600735001,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W24,-12149.8362991695,-11963.25,186.5862991694994,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W27,-3979.7072115035007,-3825.250000000001,154.45721150349982,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W22,-1076.4425600734996,-926.2499999999995,150.1925600735001,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W24,-11543.761994119,-11355.5,188.2619941190005,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W27,-3979.7072115035007,-3825.250000000001,154.45721150349982,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W22,6177.102727653999,6311.499999999999,134.39727234600014,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W24,-11223.7243582545,-11053.25,170.47435825449975,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W27,4314.005838513499,4455.749999999999,141.74416148650016,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W22,-7358.7415317575005,-7218.250000000001,140.49153175749962,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W24,-11526.110501931,-11355.5,170.61050193099982,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W27,-10268.809800079003,-10120.500000000004,148.3098000789996,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W22,-1398.337487213,-1248.0,150.33748721300003,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W24,-12149.8362991695,-11963.25,186.5862991694994,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W27,-3397.695171524,-3243.5,154.19517152400022,13824.6875,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W20,5462.0197680355,5567.25,105.23023196449958,14219.399999999992,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W21,6963.879994974,7072.0,108.1200050260004,19255.60000000001,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W22,-1398.337487213,-1248.0,150.33748721300003,13780.812499999987,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W23,4456.4546052905,4559.75,103.2953947095002,11857.29999999998,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W24,-11543.761994119,-11355.5,188.2619941190005,15338.375000000024,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W25,3707.138665795,3809.0,101.86133420499982,10591.75,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W26,4138.5585581985,4241.25,102.69144180150032,12667.20000000002,stress,3,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W27,-3397.695171524,-3243.5,154.19517152400022,13824.6875,stress,3,oos
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2025-W52,5604.418498984,5707.0,102.5815010160004,11356.79999999998,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W01,9082.5537041405,9213.75,131.19629585949951,9776.812500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W02,-19107.2788095725,-18963.75,143.5288095725009,9625.687499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W03,-8424.1042915799,-8288.150000000001,135.9542915798993,14164.312500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W04,30249.0705342095,30410.25,161.17946579050113,24467.62500000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W05,21494.091648615,21664.5,170.40835138499824,28765.75000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W06,11342.290586619998,11452.999999999998,110.70941338000011,17186.649999999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W07,10630.610822807,10764.0,133.38917719299934,12261.437499999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W08,-22093.377829249,-21937.5,155.87782924899875,18961.312499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W09,-22385.464078054,-22230.0,155.4640780539994,16052.562499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W11,27740.196402959,27898.0,157.80359704099828,26756.437499999996,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W12,34967.6656567755,35135.75,168.08434322450194,24283.187499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W13,21844.283619242,21970.0,125.716380758,35765.60000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W15,7123.320055644997,7344.999999999997,221.67994435499983,31747.625000000007,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W17,11466.2169172,11583.0,116.78308280000056,22047.35000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W18,6746.5481694775,6854.25,107.70183052250012,14002.95000000002,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,2026-W19,-2868.4391774355,-2752.75,115.68917743549991,15187.25,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2025-W52,5604.418498984,5707.0,102.5815010160004,11356.79999999998,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W01,-8532.473294904301,-8393.45,139.0232949043002,9776.812500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W02,-7808.50835371,-7670.0,138.50835370999994,9625.687499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W03,-8424.1042915799,-8288.150000000001,135.9542915798993,14164.312500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W04,30249.0705342095,30410.25,161.17946579050113,24467.62500000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W05,21494.091648615,21664.5,170.40835138499824,28765.75000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W06,11342.290586619998,11452.999999999998,110.70941338000011,17186.649999999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W07,-10796.409984138,-10653.5,142.90998413799934,12261.437499999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W08,-24697.80042155949,-24540.749999999996,157.05042155949923,18961.312499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W09,-25019.149845558997,-24862.499999999996,156.64984555900082,16052.562499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W11,-25265.168266012,-25083.5,181.66826601199864,26756.437499999996,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W12,-24030.146999247,-23835.5,194.64699924700108,24283.187499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W13,21844.283619242,21970.0,125.716380758,35765.60000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W15,7123.320055644997,7344.999999999997,221.67994435499983,31747.625000000007,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W17,11466.2169172,11583.0,116.78308280000056,22047.35000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W18,6746.5481694775,6854.25,107.70183052250012,14002.95000000002,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,2026-W19,-2868.4391774355,-2752.75,115.68917743549991,15187.25,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2025-W52,5604.418498984,5707.0,102.5815010160004,11356.79999999998,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W01,-587.3241307544988,-438.74999999999886,148.57413075449995,9776.812500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W02,-4875.1671706609,-4705.35,169.81717066090005,9625.687499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W03,2692.432433296999,2853.499999999999,161.067566703,14164.312500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W04,-4206.5101080835,-4039.75,166.7601080835002,24467.62500000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W05,-8566.308219232504,-8388.250000000004,178.05821923250005,28765.75000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W06,11342.290586619998,11452.999999999998,110.70941338000011,17186.649999999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W07,-595.6094016705009,-445.2500000000009,150.3594016705,12261.437499999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W08,-1053.1705884545008,-867.7500000000009,185.42058845449992,18961.312499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W09,-1345.2568372595,-1160.25,185.0068372594999,16052.562499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W11,-2349.433594174001,-2184.000000000001,165.43359417400006,26756.437499999996,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W12,-10340.255018773,-10172.5,167.7550187729994,24283.187499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W13,21844.283619242,21970.0,125.716380758,35765.60000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W15,-12801.602794647004,-12577.500000000004,224.10279464700037,31747.625000000007,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W17,11466.2169172,11583.0,116.78308280000056,22047.35000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W18,6746.5481694775,6854.25,107.70183052250012,14002.95000000002,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,2026-W19,-2868.4391774355,-2752.75,115.68917743549991,15187.25,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2025-W52,5604.418498984,5707.0,102.5815010160004,11356.79999999998,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W01,-587.3241307544988,-438.74999999999886,148.57413075449995,9776.812500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W02,-4875.1671706609,-4705.35,169.81717066090005,9625.687499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W03,2692.432433296999,2853.499999999999,161.067566703,14164.312500000024,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W04,-4206.5101080835,-4039.75,166.7601080835002,24467.62500000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W05,-8566.308219232504,-8388.250000000004,178.05821923250005,28765.75000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W06,11342.290586619998,11452.999999999998,110.70941338000011,17186.649999999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W07,-595.6094016705009,-445.2500000000009,150.3594016705,12261.437499999987,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W08,-1053.1705884545008,-867.7500000000009,185.42058845449992,18961.312499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W09,-1345.2568372595,-1160.25,185.0068372594999,16052.562499999976,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W11,-2349.433594174001,-2184.000000000001,165.43359417400006,26756.437499999996,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W12,-10340.255018773,-10172.5,167.7550187729994,24283.187499999975,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W13,21844.283619242,21970.0,125.716380758,35765.60000000001,stress,3,train
TUE,10:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,2026-W15,-12801.602794647004,-12577.500000000004,224.10279464700037,31747.625000000007,stress,3,train
