entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
TUE,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,10,10,10,5859.3030804072005,2329.8481396965,1.0,inf,0.0,1169.549574079725,703.487559807,1.0,28093.47125,40205.10000000001,59670.0,1076.969195928,58593.030804072,0.0180487547499245,False,base,1,oos
TUE,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,10,10,10,5859.3030804072005,2329.8481396965,1.0,inf,0.0,1169.549574079725,703.487559807,1.0,28093.47125,40205.10000000001,59670.0,1076.969195928,58593.030804072,0.0180487547499245,False,base,1,oos
TUE,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,10,10,10,5819.367415801351,2266.5527179907504,1.0,inf,0.0,1458.6139907597249,1053.813487473,1.0,28212.145000000008,39831.35000000001,59270.25,1076.5758419864987,58193.6741580135,0.0181638485072443,False,base,1,oos
THU,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,11,11,11,5544.210070789636,2440.1991393645003,1.0,inf,0.0,1537.553699896,1531.4863653045002,1.0,25474.017045454544,37392.87499999998,62224.5,1238.189221314001,60986.310778686,0.0198987411921992,False,base,1,oos
FRI,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,11,11,11,5293.682794965502,10081.193642051498,0.6363636363636364,1.6801879753819986,-85609.43864365999,-25824.076912125995,-30993.926829078497,1.0,25302.756818181813,40421.54999999998,59952.750000000015,1722.239255379497,58230.51074462051,0.0287266097948717,False,base,1,oos
WED,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,12,12,12,5283.038643752,8815.330633001999,0.6666666666666666,1.621889189140051,-71708.0870005805,-35454.747535561226,-39847.0031475805,1.0,20526.485416666663,38588.06250000002,65175.50000000001,1779.036274975997,63396.463725024005,0.0272960894043927,False,base,1,oos
FRI,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,5055.041974402999,15618.8673754955,0.7272727272727273,1.448415111857136,-124004.43305342652,-56433.54952031776,-58158.20674583301,1.0,26398.45,44852.437500000015,57420.99999999998,1815.5382815670023,55605.46171843297,0.0316180192188746,False,base,1,oos
THU,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,11,11,11,5013.551531090591,2349.3278619585,1.0,inf,0.0,1628.8428107895002,1508.768545953,1.0,24342.677272727276,29181.10000000001,56351.75,1202.683158003499,55149.0668419965,0.0213424278394814,False,base,1,oos
THU,09:20,nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,5002.3397189439975,9306.558998543,0.7272727272727273,1.5593246547087103,-83678.00592061102,-41839.00296030551,-51073.72483454052,1.0,17873.47840909091,27081.43749999999,56679.99999999999,1654.2630916160017,55025.73690838398,0.0291860107906845,False,base,1,oos
THU,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,4854.437002304044,8871.6750281,0.7272727272727273,1.535713031432812,-86868.2368381145,-43434.11841905725,-52748.35266102252,1.0,17873.47840909091,27081.43749999999,55051.74999999999,1652.9429746554997,53398.80702534448,0.0300252575922745,False,base,1,oos
THU,10:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,4791.136770149501,7472.9064366005,0.7272727272727273,1.7655864770198275,-62067.895859747,-31033.9479298735,-33902.4421918705,1.0,16968.97386363636,25035.562500000025,54265.25,1562.7455283554991,52702.504471644505,0.0287982738189817,False,base,1,oos
WED,09:20,nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,4711.16213953146,7587.060243408249,0.5833333333333334,1.4649974772132537,-87065.652484831,-36003.81022155415,-38555.530175473,1.0,21022.340625000004,39384.31250000002,58412.250000000015,1878.304325622501,56533.94567437751,0.0321560002503327,False,base,1,oos
